vi,cn
"Thiên khai địa tịch cửu thanh di,",天開地闢久清怡，
Bắc thú thanh ca tĩnh Thái vi.,北戍聲歌靜采薇。
"Ngũ đế Tam hoàng truyền phượng lịch,",五帝三皇傳鳳歷，
Cửu châu tứ hải ngưỡng long phi.,九州四海仰龍飛。
"Bồng sơn hiểu nhật quang hoàng đạo,",蓬山曉日光黃道，
Hoá quốc xuân phong vũ thuý kỳ.,華國春風舞翠旗。
"Thử khứ Hồ trần tri tảo tận,",此去胡塵知掃盡，
Nham lang vô sự chính thuỳ y.,巖浪無事正垂衣。
"Hoa cấu kinh doanh tạm tất công,",花構經營暫畢工，
Di cư gia cụ chỉ nang không.,移居家具只囊空。
"Tố cầm hoành tất tam canh nguyệt,",素琴橫膝三更月，
Yên tẩm nghênh hương ngọ hậu phong.,燕寢迎香午後風。
"Trương Lão tụng ngôn phi dật mỹ,",張老頌言非溢美，
Vu Công tích đức giác tăng sùng.,于公積德覺增崇。
"Hạ thành tước hỷ bồi tân liệt,",廈成雀喜陪賓列，
Ổi tụng tân thi tiếu ngữ trung.,猥頌新施笑語中。
"Khuông quốc tài du cái thế công,",匡國才猷蓋世功，
Hoàng hoàng nhật nguyệt chiếu đan trung.,煌煌日月照丹衷。
"Hữu phu tại đạo tuỳ hà cữu,",有孚在道隨何咎，
Bàng tác hàm cần kiển phỉ cung.,旁作咸勤蹇匪躬。
"Khang tế đại thần phi độ ngoại,",康濟大臣非度外，
Hiển tàng quân tử chính thời trung.,顯藏君子正時中。
"Tương hân tương đắc nhân cư nhĩ,",相欣相得仁居邇，
Thời tự Kỳ du hội thượng công.,時序耆遊會上公。
"Hồ hải niên lai hứng vị lan,",湖海年來興未闌，
Càn khôn đáo xứ giác tâm khoan.,乾坤到處覺心寬。
"Nhãn biên xuân sắc huân nhân tuý,",眼邊春色薰人醉，
Chẩm thượng triều thanh nhập mộng hàn.,枕上潮聲入夢寒。
"Tuế nguyệt vô tình song mấn bạch,",歲月無情雙鬢白，
Quân thân tại niệm thốn tâm đan.,君親在念寸心丹。
"Nhất sinh sự nghiệp thù kham tiếu,",一生事業殊堪笑，
Doanh đắc hư danh lạc thế gian.,嬴得虛名落世間。
"Nhất biệt giang hồ sổ thập niên,",一別江湖數十年，
Hải môn kim nhật hệ ngâm thuyền.,海門今日繫吟船。
Ba tâm hạo diểu thương châu nguyệt,波心浩渺滄洲月，
Thụ ảnh sâm si phố tự yên.,樹影參差浦漵煙。
Vãng sự nan tầm thời dị quá.,往事難尋時易過，
Quốc ân vị báo lão kham liên.,國恩未報老堪憐。
"Bình sinh độc bão tiên ưu niệm,",平生獨抱先憂念，
Toạ ủng hàn khâm dạ bất miên.,坐擁寒衾夜不眠。
"Ca lâu vũ tạ bán hoang lương,",哥樓舞榭半荒涼，
Tiền nhật phồn hoa mộng nhất trường.,前日繁華夢一場。
"Đình thảo phùng xuân tuỳ ý lục,",庭草逢春隨意綠，
Viên hoa vô chủ vị thuỳ hương.,園花無主為誰香。
"Hoạ đường thiềm ảnh thuỳ hàn vũ,",畫堂簷影垂寒雨，
Tiêu tự chung thanh tống tịch dương.,蕭寺鐘聲送夕陽。
"Duy hữu điều canh phong vị tại,",惟有調羹風味在，
Lão mai y cựu nhiễu trai tường.,老梅依舊遶齋墻。
"Thu lai, Hà Khẩu thưởng thu đăng,",秋來河口賞秋燈，
Nhất khắc thiên kim mãi bất năng.,一刻千金買不能。
"Khách phố cáp phùng tam ngũ dạ,",客浦恰逢三五夜，
Ngân hoa quang chiếu nhất hồ băng.,銀花光照一壺冰。
"Giang sơn bất dạ khiêu thi hứng,",江山不夜挑詩興，
Phong nguyệt vô biên đối tửu bằng.,風月無邊對酒朋。
"Mạc bả tầm thường đăng biểu khán,",莫把尋常燈表看，
Thời điều ngọc chúc hỉ bình trưng.,時調玉燭喜平徵。
"Chi phất ưu ban tự cửu thiên,",芝綍優頒自九天，
Vinh thiên Kinh lược sứ ty quyền.,榮遷經略使司權。
"Triều môn bán thị ngao hồng trạch,",潮門半是嗷鴻澤，
Đồn lĩnh do tàn kiếp thạch yên.,屯嶺猶殘劫石煙。
"Trù hoạch tiểu thi kinh quốc thủ,",籌劃小施經國手，
Chiết xung chung lại tế thời hiền.,折衝終賴濟時賢。
"Quy lai quỹ lộ dung hà vãn,",歸來揆路庸何晚，
Thánh chúa phương kim cấp tại biên.,聖主方今急在邊。
"Thê trì biệt giá vị dân tâm,",棲遲別駕為民心，
Vạn cổ cam đường thập mẫu âm.,萬古甘棠十畝陰。
"Hữu ý Khấu quân phiền nguyện tá,",有意寇君煩願借，
Đa tình Vũ Tích quả trùng lâm.,多情禹錫果重臨。
"Ngâm tiên kỷ độ giai sơn thuỷ,",吟鞭幾度佳山水，
Hành thác y nhiên cựu hạc cầm.,行橐依然舊鶴琴。
"Kim nhật tiểu sinh lai Yển thất,",今日小生來偃室，
Cộng duyên ngưỡng đức cửu di thâm.,共緣仰德久彌深。
"Bá vương trần tích thuộc du du,",霸王陳跡屬悠悠，
Hán thuỷ thao thao trú dạ lưu.,漢水滔滔晝夜流。
"Quy Hạc lưỡng sơn tương đối ngạn,",龜鶴兩山相對岸，
Thần tiên nhất khứ chỉ không lâu.,神仙一去只空樓。
"Thi thành thảo thụ giai thiên cổ,",詩成草樹皆千古，
Nhật mộ hương quan cộng nhất sầu.,日暮鄉關共一愁。
"Tưởng tượng đương niên xuy địch dạ,",想像當年吹笛夜，
Bạch tần hồng liễu mãn đinh châu.,白蘋紅蓼滿汀洲。
"Khinh phong nộn thử hạ chi sơ,",輕風嫩暑夏之初，
Đại tuý cuồng ngâm độc hữu dư.,大醉狂吟獨有余。
"Thị phụ thừa bàn cung thục lệ,",巿婦承盤供熟荔，
Điền ông phát cẩu mại tiên ngư.,佃翁發茍賣鮮魚。
"Túc tinh sạ khởi nhất văn trĩ,",宿醒乍起一聞雉，
Cựu cú vị vong tần kiểm thư.,舊句未忘頻撿書。
"Bồng tất thử gian dung lão bệnh,",蓬蓽此間容老病，
Thê thê trần lộ cánh hà như?,棲棲塵路更何如？
"Truyền gia cựu nghiệp chỉ thanh chiên,",傳家舊業只青氈，
Ly loạn như kim mệnh cẩu tuyền.,離亂如今命苟全。
"Phù thế bách niên chân tự mộng,",浮世百年真似夢，
Nhân sinh vạn sự tổng quan thiên.,人生萬事總關天。
"Nhất hồ bạch tửu tiêu trần lự,",一壼白酒消塵慮，
Bán tháp thanh phong túc ngọ miên.,半榻清風足午眠。
"Duy hữu cố sơn tâm vị đoạn,",惟有故山心未斷，
Hà thì kết ốc hướng mai biên.,何時結屋向梅邊。
"Vũ quá đình kha trưởng lục âm,",雨過庭柯長綠陰，
Thiền thanh cung chuỷ tấu Ngu cầm.,蟬聲宮徵奏虞琴。
"Song tiền hoàng quyển công môi thuỵ,",窗前黃卷公媒睡，
Hộ ngoại thanh sơn cố sách ngâm.,戶外青山故索吟。
"Trú tĩnh càn khôn khoan đạo tứ,",晝靜乾坤寬道思，
Nhân gian danh lợi tỉnh sơ tâm.,人間名利醒初心。
"Hồi đầu tam thập niên tiền sự,",回頭三十年前事，
Mộng lý du du cánh mạc tầm.,夢裡悠悠更莫尋。
"Bất kham hạ nhật vọng tu đồ,",不堪夏日望修途，
Bình nhật lăng vân chí khí cô.,平日凌雲志氣孤。
"Phúc chiểu lục tần khiêu nhất lý,",覆沼綠蘋跳一鯉，
Đương môn thuý trúc vũ song hồ.,當門翠竹舞雙蝴。
"Uyên Minh ngâm hứng sỉ quy tửu,",淵明吟興哆歸酒，
Tử Hậu hoàn khê tẫn vị ngu.,子厚環溪儘為愚。
"Nhàn toạ phương tương thủ bôi chước,",閒坐方將取杯酌，
Vũ tòng đông chí hảo phong câu.,雨從東至好風俱。
"Đoàn đoàn tinh kỵ xuất viên đông,",團團精騎出園東，
Biện sắc gian môn giá lục long.,辨色間門駕六龍。
"Cẩm áo xuyên châu hoàn bát ngạch,",錦襖穿珠環八額，
Kim yên án bí phán trùng đồng.,金鞍按轡盼重瞳。
"Ân cần thiên ngữ tuyên ân trọng,",殷勤天語宣恩重，
Khoản khúc xuân quan đạo ý nùng.,款曲春官道意濃。
"Giá quá khởi lai chiêm tất lộ,",駕過起來瞻蹕路，
Kế Môn yên thụ uất thiên phong.,薊門煙樹鬱千峰。
"Tiên hạnh tài bồi tuế nguyệt thâm,",仙杏栽培歲月深，
Cao đàn ngật nhĩ trấn Nho lâm.,高壇屹爾鎮儒林。
"Văn phong phi phất dương phân phức,",文風披拂揚芬馥，
Giáo vũ lâm ly bát thuý âm.,教雨淋漓潑翠陰。
"Ngọ hậu lương sinh hàm trượng tịch,",午後涼生函丈席，
Dạ hàn hưởng nhập thất huyền cầm.,夜寒響入七弦琴。
"Thiên nghi đình cối trường lân cận,",偏宜庭檜長鄰近，
Vĩnh dữ càn khôn cộng cổ câm.,永與乾坤共古今。
"Cảnh thanh u vật diệc thanh u,",景清幽物亦清幽，
Thập nhất tiên châu thử nhất châu.,十一仙州此一州。
"Bách bộ sinh ca, cầm bách thiệt,",百部笙歌禽百舌，
"Thiên hàng nô bộc, quất thiên đầu,",千行奴僕橘千頭。
Nguyệt vô sự chiếu nhân vô sự.,月無事照人無事，
Thuỷ hữu thu hàm thiên hữu thu.,水有秋含天有秋。
"Tứ hải dĩ thanh, trần dĩ tịnh,",四海已清塵已靖，
Kim niên du thắng tích niên du.,今年遊勝昔年遊。
"Cửu bệ trù biên trọng thị sư,",九陛籌邊重視師，
Nam hiên đặc giản xuất nam thuỳ.,南軒特簡出南陲。
"Trạc chinh thắng thế tòng kim nhật,",濯征勝勢從今日，
Tiên trước phu công cáp hảo thì.,先著膚公恰好辰。
"Tâm thượng kinh luân nan thượng khả,",心上經綸難上可，
Phúc trung binh giáp kết trung tuy.,腹中兵甲結中綏。
"Thử hồi Thái Thạch kình ba thiếp,",此回采石鯨波帖，
Hoàng các đàn quan trữ hạ chi.,黃閣彈冠佇賀卮。
"Ngọc Đường môn khước tá thư si,",玉堂門却些書痴，
Toạ đối Bồng sơn ái nhật trì.,坐對蓬山愛日遲。
"Nhược Thuỷ tam thiên trần thế cách,",弱水三千塵世隔，
Thiều quang cửu thập đế đài ti.,韶光九十帝臺私。
"Tuyết phiêu du nhứ hồi đan cấm,",雪飄遊絮回丹禁，
Phong triển phi hoa độ ngọc trì.,風颭飛花度玉墀。
"Tiếu tiếu phiên giai hồng thược dược,",笑笑翻階紅芍藥，
Thanh hương bất sử dã phong tri.,清香不使野蜂知。
"“Xích phục” trình phù sự dĩ phi,",赤伏呈符事已非，
Cổ thành lao lạc thảo uy nuy.,古城牢落草葳萎。
"Thú lâu ngoã lịch kim thiên tải,",戍樓瓦礫今千載，
Giáp đệ ca chung bỉ nhất kỳ.,甲第歌鐘彼一期。
Bắc Thượng trần đồ thành cổ kính.,北上塵途成古徑，
“Đông Quang” đài triện uỷ tàn bi.,東光苔篆委殘碑。
"Đại đô thịnh vãn đương nhiên sự,",大都盛晚當然事，
Khước tiện Đồng Giang bách xích ty.,卻羨桐江百尺絲。
"Quyền mưu bổn thị dụng trừ gian,",權謀本是用除姦，
Nhân nghĩa duy trì quốc thế an.,仁義維持國勢安。
"Đài các hữu nhân nho tịch noãn,",臺閣有人儒席煖，
Biên thùy vô sự liễu doanh nhàn.,邊陲無事柳營閒。
"Viễn phương ngọc bạch đồ vương hội,",遠方玉帛圖王會，
Trung quốc uy nghi đổ Hán quan.,中國威儀睹漢官。
"Sóc tẩm dĩ thanh kình lãng tức,",朔祲已清鯨浪息，
Nam châu vạn cổ cựu giang san.,南州萬古舊江山。
"Ức tích Lam Sơn ngoạn Vũ Kinh,",憶昔藍山玩武經，
Đương thời chí dĩ tại thương sinh.,當時志已在蒼生。
"Nghĩa kỳ nhất hướng trung nguyên chỉ,",義旗一向中原指，
Miếu toán tiên tri đại sự thành.,廟算先知大事成。
"Nguyệt xuế nhật thành quy đức hoá,",月竁日城歸德化，
Huỷ thường chuỳ kế thức uy thanh.,卉裳椎髻識威聲。
"Nhất nhung đại định hà thần tốc,",一戎大定何神速，
Giáp tẩy cung nang lạc thái bình.,甲洗弓囊樂太平。
"Thị ẩn như kim tự khả dung,",市隱如今自可容，
Dữ quân quát mục tiếu tương phùng.,與君刮目笑相逢。
"Văn tâm cấu kết phong vân hợp,",文心構結風雲合，
Tuý nhãn mê ly thiên địa không.,醉眼迷離天地空。
"Hội ngộ thời hy đầu dị bạch,",會遇時稀頭易白，
Tiêu ma nhật thậm bút vưu hùng.,銷磨日甚筆尤雄。
"Si huynh cận trạng hoàn thâu đệ,",癡兄近狀還輸弟，
Bất cảm công thi chỉ phạ cùng.,不敢工詩只怕窮。
"Phong tĩnh hà minh mộ vũ hưu,",風静霞明暮雨休，
Giang thành triệt dạ tế quang phù.,江城徹夜濟光浮。
"Khí đăng thu hạ xa tranh đạo,",氣燈秋下車爭道，
Hoàn Kiếm hồ biên nguyệt quải lâu.,還劍湖邊月掛樓。
"Thế sự như kỳ vô định cục,",世事如棋無定局，
Suy miểu tá tửu mạn tiêu sầu.,衰眇借酒慢肖愁。
"Nhi đồng tham trục ngư long ký,",兒同參逐魚龍驥，
Bất kế sơn hà dĩ bán thu.,不計山河已半秋。
"Tâm hương bái đảo tướng quân tỳ,",心香拜禱將軍祠，
Nhất trạo trung lưu tứ sở chi.,一掉中流肆所之。
"Đáo xứ giang sơn như thức thú,",到處江山如識趣，
Hỷ nhân xà hổ bất thi uy.,喜人蛇虎不施威。
"Vạn châu tùng thụ tăng nhân ốc,",萬株松樹僧人屋，
Nhất đới hàn yên Yến Tử ky.,一帶寒煙燕子磯。
"Tịch tịch thuyền song vô cá sự,",寂寂船窗無箇事，
Ngư ca giang thượng khán tà huy.,漁歌江上看斜暉。
"Xuẩn nhĩ man tù cảm khấu biên,",蠢爾蠻酋敢寇邊，
Tích hung nẫm ác dĩ đa niên.,積凶稔惡已多年。
"Cửu trùng duệ niệm liên hà tục,",九重睿念憐遐俗，
Vạn lý loan dư mạo chướng yên.,萬里鸞輿冒瘴煙。
"Sơn thú dĩ văn thu Nguỵ Bác,",山戍已聞收魏博，
Thần Khuê hựu kiến khắc Yên Nhiên.,宸奎又見刻燕然。
"Tòng kim tứ hải xa thư nhất,",從今四海車書一，
Thịnh đức phong công vạn cổ tiền.,盛德豐功萬古前。
"Gian thần tặc tử tội nan dung,",奸臣賊子罪難容，
Đáo để chung đầu hiến võng trung.,到底終投憲網中。
"Cùng nhưỡng khởi kham diên suyễn tức,",窮壤豈堪延喘息，
Đại đình ưng dĩ tấu phu công.,大庭應已奏膚公。
"Giốc thanh vạn lý khê sơn nguyệt,",角聲萬里溪山月，
Kỳ cước thiên nham thảo mộc phong.,旗腳千岩草木風。
"Tứ hải vĩnh thanh tòng thử thỉ,",四海永清從此始，
Phù tang tảo biện quải thiên cung.,榑桑早辨掛天弓。
"Thánh triều nhu viễn mẫn hôn ngu,",聖朝柔遠憫昏愚，
Nại nhĩ vô tri tự vẫn khu.,奈爾無知自殞軀。
"Lũy thế cừu thâm lân cảnh oán,",累世仇深憐鏡怨，
Khi thiên tội đại quỷ thần tru.,欺天罪大鬼神誅。
"Mạc tương tiền thế ban kim đại,",莫將前世扳今代，
Bất tác trung thần hiệu nghịch tù.,不作忠臣效逆囚。
"Vị báo hậu lai phiên trấn giả,",為報後來藩鎮者，
Chinh luân phúc triệt tại tiền đồ.,征輪覆轍在前途。
"Khi thiên võng thượng vị thiên cao,",欺天罔上謂天高，
Thiên võng khôi khôi cánh mạc đào.,天網恢恢更莫逃。
"Hộ ngoại trùng sơn không thiết hiểm,",戶外重山空設險，
Lâm gian thê điểu bất quy sào.,林間棲鳥不歸巢。
"Man khê lộ viễn vu loan ngự,",蠻溪路遠紆鸞馭，
Ngọc trướng mưu thâm xuất Hổ thao.,玉帳謀深出虎韜。
"Tứ hải chỉ kim câu thiếp tĩnh,",四海只今俱帖靜，
Dự tri hậu dật bổn tiên lao.,預知後逸本先勞。
"Ô đài cửu hỹ cấm vô văn,",烏臺久矣噤無聞，
Thánh chúa khai thành diệu tuyển luân.,聖主開誠妙選掄。
"Khánh Lịch tích văn dương tứ gián,",慶歷昔聞揚四諫，
Xương Phù kim hỷ trạc tam nhân.,昌符今喜擢三人。
"Dĩ tương phong thái nghi triều trứ,",已將風采儀朝著，
Hảo bả tinh trung động tử thần.,好把精忠動紫宸。
"Lưu thủ thanh danh quang vạn cổ,",留取聲名光萬古，
Thế gian kỳ lộ tổng yên trần.,世間岐路總煙塵。
"Trà Khê ẩn ẩn cách nhân gia,",茶溪隱隱隔人家。
Thiên vị thi hào trúc Thiệu oa.,天為詩豪築邵窩。
"Ưu lạc đăng lâu nan tự khiển,",憂樂登樓難自遣，
Ngâm đề hữu bích bất phương đa.,吟題有壁不妨多。
"Nhàn duy úc tử lưu đình thụ,",閒惟勖子留庭樹，
Lão thượng huề thư luyến dã hoa.,老尚攜書戀野花。
"Song hạ thỉnh quân khan tiểu chiếu,",窗下請君看小照，
Hy Hoàng thân thế thị chân da?,羲皇身世是真耶。
"Trịnh phố yên hoa nhập kính mê,",鄭圃煙花入徑迷。
Thâm thâm nhàn viện chẩm hoa khê.,深深閒院枕花溪。
"Đường thăng hạ yến do bần chủ,",堂升賀燕猶貧主，
Lư đối hàn mai diệc lão thê.,廬對寒梅亦老妻。
"Thi bích ninh tuỳ phong vũ chuyển,",詩壁寧隨風雨轉，
"Ngâm lâu tần giác Đẩu, Ngưu đê.",吟樓頻覺斗牛低。
"Giang sơn túng khỉ tiên sinh ngoạ,",江山縱起先生臥，
