vi,cn
Thang dược tất thân thường.,湯藥必親嘗。
"Nhị tam hào tuấn vị thì xuất,",二三豪俊為時出，
"Sơ tùng nghi nguyệt bạch,",疎松冝月白，
Vãng lai tinh tán vô nhân cự.,往來星散無人拒。
Thử sinh tỵ quý tu nhân phù.,此生巳愧須人扶。
"Thì tục tạo thứ na đắc trí,",時俗造次那得致，
"Nhĩ quy nghi cáo nhĩ hương lân,",尒歸宜告尒鄉鄰，
"Công giả trình kỳ năng, thuật giả thụ kỳ kỹ.",工者程其能，術者售其技。
"Kiến triệu thiết mao,",建旐設旄，
"Nhất tễ dưỡng thần bình vị tán,",一劑養神平胃散，
"Thành vi quốc gia chi ngoại phủ, nhi vạn bảo chi sở trân tàng.",誠為國家之外府，而萬寶之所珍藏。
"Cảnh Thăng hoài lự,",景升懷慮，
"Đạp tí quy lai lục bác trường,",蹋臂歸來六博塲，
Thu thuyền ỷ độ đầu.,秋船倚渡頭。
Kính diện hoành khai thập dư trượng.,鏡面橫開十餘丈。
"Cô sơn cô tuyệt thuỳ khẳng lư?,",孤山孤絕誰肯廬，
"Lục bãi dương chi sinh bạch yên,",綠擺楊枝生白烟，
"Kỳ Vân Nam binh vị ngã quân sở ách ư Lê Hoa, tự đỗng nghi hư hạt nhi tiên dĩ phá phủ;",其雲南兵為我軍所扼於梨花，自恫疑虛喝而先以破腑；
"Bạch Đế hàn thành trú cẩm bào,",白帝寒城駐錦袍，
Trần thường vu thì hạ.,陳常于時夏。
"Thanh xuân phục tuỳ quan miện nhập,",青春復隨冠冕入，
"Thuý hoa dao dao hành phục chỉ,",翠華搖搖行復止，
Cố lạc tảo xuân trung.,故落早春中。
"Khán thủ dương hoà ý,",看取陽和意，
Bạc mộ khổ ky.,薄暮苦饑。
Truyền dữ tỳ bà tâm tự tri.,傳與琵琶心自知。
"Hữu Hổ mục thụ,",有扈牧豎，
Kỳ diễn kỷ hà?,其衍幾何？
"Mệnh sào tuyệt nhi bất trưởng,",命樔絕而不長，
"Đông thị triều y nhất đán hưu,",東市朝衣一旦休，
"Minh song tịnh kỷ hữu túc khế,",明窗凈幾有宿契，
"Nhân lai đa bất kiến,",人來多不見，
Tang giả dị dị hề!,桑者泄泄兮。
Khổ chiến tam niên thường thiết xỉ.,苦戰三年常切齒。
"Phục nãi thái tức, cử thủ phấn dực, khẩu bất năng ngôn, thỉnh đối dĩ ý: “Vạn vật biến hoá, cố vô hưu tức. Oát lưu nhi thiên, hoặc thôi nhi hoàn. Hình khí chuyển tục, biến hoá nhi thiện. Vật mục vô gian, hồ khả thăng ngôn. Hoạ hề phúc sở ỷ, phúc hề hoạ sở phục; ưu hỉ tụ môn, cát hung đồng vực. Bỉ Ngô cường đại, Phù Sai dĩ bại; Việt thê Cối Kê, Câu Tiễn bá thế. Tư du toại thành, tốt bị ngũ hình; Phó Duyệt tư mỹ, nãi tướng Vũ Đinh. Phù hoạ chi dữ phúc, hà dị củ mặc! Mệnh bất khả thuyết, thục tri kỳ cực? Thuỷ kích tắc hạn, thỉ kích tắc viễn. Vạn vật hồi bạc, chấn đãng tương chuyển. Vân chưng vũ giáng, củ thác tương phân. Đại quân bá vật, dưỡng át vô ngân. Thiên bất khả dữ lự, đạo bất khả dữ mưu. Trì tốc hữu mệnh, ô thức kỳ thời.”",鵩乃太息，舉首奮翼，口不能言，請對以意：「萬物變化，固無休息。斡流而遷，或推而還。形氣轉續，變化而嬗。沕穆無間，胡可勝言！禍兮福所倚，福兮禍所伏；憂喜聚門，吉凶同域。彼吳彊大，夫差以敗；粵棲會稽，句踐伯世。斯遊遂成，卒被五刑；傅說胥靡，乃相武丁。夫禍之與福，何異糾纆！命不可說，孰知其極？水激則旱，矢激則遠。萬物回薄，震蕩相轉。雲烝雨降，糾錯相紛。大鈞播物，坱圠無垠。天不可與慮，道不可與謀。遲速有命，烏識其時？」
Hà sở cơ?,何所譏？
Nhân tình phiên phúc tự ba lan.,人情翻覆似波瀾。
"Khổng tước vị tri ngưu hữu giác,",孔雀未知牛有角，
"Dân chi thất đức,",民之失德，
"Hậu nhân thân lão thất quân cơ,",後因親老失軍機，
"Thiên lập quyết phối,",天立厥配，
Khủng phi thiên tính.,恐非天性。
Nhất châu phương tín tiểu sơn cô.,一株芳信小山孤。
Mãn toạ trùng văn giai yểm khấp.,滿座重聞皆掩泣。
Động môn bất toả trấn trường khai.,洞門不鎖鎮長開，
"“Quế trạo hề lan tương,",「桂棹兮蘭槳，
"Vô niệm nhĩ tổ,",無念爾祖，
"Chế bỉ thường y,",制彼裳衣、
"Tao thủ vấn hề mang mang,",搔首問兮茫茫，
"Hà thừa mưu Hạ Kiệt,",何承謀夏桀，
"Ngô ty Thục đồng trương cao thu,",吳絲蜀桐張高秋，
Bắc binh tảo báo lâm Qua Bộ.,北兵早報臨瓜步。
Bàng my nhập khổ ngâm.,龐眉入苦吟。
Anh hùng vô nại thị đa tình.,英雄無奈是多情。
Ngã diệc thiện chi.,我亦善之。
"Đãn nguyện hoàng ân my vũ trụ,",但願皇恩彌宇宙，
Đối ngạn nhất chi mai.,對岸一枝梅。
"Tuy tắc bội huề,",雖則佩觿，
"Trắc ngã cao cương,",陟我高岡，
Dục tịnh chân vô lữ.,欲并真無侶。
Hưu kỳ tàm chức.,休其蠶織。
"Quân tự cố hương lai,",君自故鄉來，
"Đại gia khứ yết linh,",大家去謁靈，
"Hoang phần đồi đồi đề tịch nha,",荒墳頹頹啼夕鴉，
Mạc trị dã nhân.,莫治野人。
Tri tử lịch hiểm nhân mã lao.,知子歷險人馬勞。
"Đầu ngã dĩ mộc đào,",投我以木桃，
"Thuỳ tri bàn trung xan,",誰知盤中餐，
Nghi cộng trúc tùng khan.,宜共竹松看。
"Cương đoản chiết nhu cửu trường, xỉ thiệt khởi tranh cường nhược.",剛短折柔久長，齒舌豈爭彊弱。
Tam giáng tam thăng thạch bất nhượng.,三降三升石不讓。
Thảm bất tri kỳ cố.,憯不知其故。
"Luân Đài thành đầu dạ xuy giốc,",輪臺城頭夜吹角，
Thụ kỉ hữu tập ngự.,授几有緝御。
Trung nhi hữu mưu.,忠而有謀。
"Thừa bỉ quỷ viên,",乘彼垝垣，
Hoả liệt cụ dương.,火烈具揚。
Xuân hàm dục tỉnh di san chẩm,春酣欲醒移珊枕。
Dữ quân giải cấu thành tương tri.,與君邂逅成相知。
"Yên diểu diểu, bích ba viễn,",煙渺渺，碧波遠，
"Doãn hỹ quân tử,",允矣君子，
Quách nam bão úng diệc ẩn kỷ.,郭南抱甕亦隱几。
Sinh tử vĩnh biệt!,生死永別！
Tựu kỳ thâm hĩ!,就其深矣，
"U thê thân lãn động,",幽栖身懶動，
"Cát cú ngũ lưỡng,",葛屨五兩，
"Lữ quán khách nhưng tại,",旅館客仍在，
Ngư ông khẳng bán phân.,漁翁肯半分。
"Dữ nhĩ lâm xung,",與爾臨衝，
Diệc bạch kỳ mã.,亦白其馬。
Thì nhân dĩ tri xứ.,時人已知處。
"Ký kiến quân tử,",既見君子，
"Lữ điếm khuynh đàm nhật,",旅店傾談日，
Sinh Phủ cập Thân.,生甫及申。
Thiên sủng tải xỉ.,天寵載侈。
"Đông hoàng tằng chước nhãn,",東皇曾酌眼，
"Khủng thị tích thời khanh tướng mộ,",恐是昔時卿相墓，
"Thần võ bất sát, dư diệc thể thượng đế hiếu sinh chi tâm.",神武不殺，予亦體上帝孝生之心。
Thượng hữu hồng mông vạn niên tuyết.,上有鴻濛萬年雪。
Lư diêm chi trữ trục giai không.,閭閻之杼柚皆空。
"Nhất vân thâm sơn hữu đại mộc,",一云深山有大木，
"Bì binh độc khốn thủ,",疲兵獨困守，
Hoanh nhiên chấn động như lôi đình.,訇然振動如雷霆。
"Đào phong nặc điệp đạp địa lai,",逃蜂匿蝶踏地來，
Lão viên vị ngã đề trúc liệt.,老猿為我啼竹裂。
Luân Đài thành bắc Mao Đầu lạc.,輪臺城北旄頭落。
Hồ kỵ khương binh nhập Ba Thục.,胡騎羌兵入巴蜀。
Phù nhạn mưu đạo lương,鳧雁謀稻粱，
Viên Thiệu chúng thịnh không Hoàng Hà.,袁紹眾盛空黃河。
"Thất quần hàn nhạn thanh khả liên,",失群寒雁聲可憐，
Trường tiêu chiến trường trung.,長嘯戰場中。
"Tâm nhàn thả vị khứ,",心閑且未去，
"Tuy tiềm xứ ư Thái Âm,",雖潛處於太陰，
Nhiễu thuyền nguyệt minh giang thuỷ hàn.,繞船月明江水寒。
"Tráng chí liêu liêu hề, phó chi hoang đường.",壯志寥寥兮，付之荒唐。
Tu sát vị mai ngoan dữ bạc.,羞剎未埋頑與薄。
"Sách ngã lương tứ,",策我良駟，
Trắc thính đàn cầm thanh.,側聽彈琴聲。
"Quyết phủ khổng vũ,",蹶父孔武，
"Hồi duật kỳ đức,",回遹其德，
Hành hành nhất lộ hoạ mi đề.,行行一路畫眉啼。
"Kim Xương tây lai đới hàn chử,",金閶西來帶寒渚，
"Nhuệ giang biên hữu tiêu dao tử,",銳江邊有逍遙子，
"Giác liễu thân tâm bản ngưng tịch,",覺了身心本凝寂，
Hạnh thậm chí tai!,幸甚至哉！
"Phạt cổ uyên uyên,",伐鼓淵淵，
Hồn tác đỗ quyên hà vi tế.,魂作杜鵑何微細。
"Huyền cổn xích tích,",玄袞赤舄，
Khải kỳ than hĩ!,慨其嘆矣。
Bất tích thiên kim cấu danh hoạ.,不惜千金購名畫。
"Giác lai hận bất trường như mộng,",覺來恨不長如夢，
"Tử sinh hữu mệnh cổ nhi nhiên,",死生有命古而然，
"Hạ chi nhật,",夏之日，
Tiểu gia chủ vân thính ngã ngữ:,小家主云听我語：
Nhữ dữ Sơn Đông Lý Bạch hảo.,汝與山東李白好。
"Thuỳ thức dã nhân ý,",誰識野人意，
"Du du hốt hốt, siêu trướng tự thất.",悠悠忽忽，怊悵自失。
Không trung bạch tuyết toàn minh diệt.,空中白雪旋明滅。
Kinh qua yên vụ như du long.,經過煙霧如游龍。
Thạch cước phi toa phất lãng tân.,石腳披莎拂浪新。
"Bất nhân thần quỷ phủ cân dư,",不因神鬼斧斤餘，
Vi hinh tá chử tần.,微馨借渚蘋。
Sương lý nhạn anh anh.,霜裏雁嚶嚶。
"Bất văn diệc thức,",不聞亦式，
"Hội hội hồi duật,",潰潰回遹，
Tuân mỹ thả dị.,洵美且異。
Phụ mẫu hà hộ?,父母何怙？
Kim ngao giá hải ngụ vân yên.,金鰲駕海寓雲煙。
"Nam, Bắc tinh huỳnh.",南北晶熒。
"Du giáp hà tiền oán biệt ly,",榆莢荷錢怨別離，
"Chung bất huyên hề đại lão tố vi châu lý trọng,",終不諠兮大老素為州里重，
"Đãn kiến nguyên khí thường điều hoà,",但見元氣常調和，
"Quân vi trương dịch cận tửu gia,",君為張掖近酒家，
"Đãn đắc trường văn liễu ngoại thanh,",但得長聞栁外聲，
Bồ đào đới Khúc hồng.,葡萄帶曲紅。
Mao anh gia kiếm toàn gia khốc.,犛纓加劍全家哭。
Ký dữ bạc tình phu.,寄與薄情夫。
Thất thập lão ông hà sở cầu.,七十老翁何所求。
Tây phong niệu niệu thu.,西風嫋嫋秋。
Dụng tích nhĩ chỉ.,用錫爾祉。
"Phụng thì thời mẫu,",奉時辰牡，
Hồ bất vạn nân?,胡不萬年！
"Hảo cảnh phùng nguyên nhật,",好景逢元日，
"Lạc ngã quân huệ,",樂我君惠，
Tích tư chỉ phúc.,錫茲祉福。
Nhân nhân tận thất châu.,人人盡失珠。
Tử hậu duy thi khả thắng kim.,死後惟詩可勝金。
"Nhân sinh tại thế,",人生在世，
"Toản nhung tổ khảo,",纘戎祖考，
Hợp đạp cao danh động liêu khoác.,合沓高名動寥廓。
"Hoài trinh lượng chi khiết thanh hề, tốt dữ ngã hề tương nan.",懷貞亮之絜清兮，卒與我兮相難。
Hoặc Đơn hoặc Hoàng.,或丹或黃。
"Vu ấp vu Tạ,",于邑于謝，
Ký thành mạc mạc;,既成藐藐；
"Hiếu kỳ cuồng khách hốt chí thử,",好奇狂客忽至此，
"Lâu đài diệc huyễn,",樓臺亦幻，
Hà tư vi tư?,何斯違斯？
Thuỳ vong phiếm chu?,誰忘泛舟？
"Thuỷ hà đạm đạm,",水何澹澹，
"Tổng giác thảo thư hựu thần tốc,",總角草書又神速，
Ai hồng độc khiếu cầu kỳ tào.,哀鴻獨叫求其曹。
Tiêu phòng a giám thanh nga lão.,椒房阿監青娥老。
"Vị Hồ bút chi vi chân hề, cố bất soán ư nhất tự.",謂狐筆之為真兮，故不竄於一字。
"Nhân sinh phú quý hà sở vọng,",人生富貴何所望，
Huynh viết: “Ta! Dư đệ hành dịch.,兄曰：「嗟！予弟行役，
Minh triêu hoạch địa phân hà san.,明朝畫地分河山。
Hồng tiêu hương đoạn hữu thuỳ liên.,紅消香斷有誰憐？
Tích ngã bách bằng.,錫我百朋。
Chu trung thái liên hồng ngẫu hương.,舟中採蓮紅藕香。
"Phất thuỷ đê hồi vũ tụ phiên,",拂水低徊舞袖翻，
"Tây san nhập dạ khởi ca thanh,",西山入夜起歌聲，
Cái kế cầu mưu.,丐計求謀。
"Đình chu thính chi thanh vị liễu,",停舟聽之聲未了，
"Phương trạch vô gia,",芳澤無加，
"Hữu thời tiếu ỷ tiểu lan can,",有時笑倚小欄桿，
Thuỳ vị tước vô lốc?,誰謂雀無角？
Ức quân thanh lệ như duyên thuỷ.,憶君清淚如鉛水。
"Ngoạn chi kham hứng tận,",玩之堪興盡，
"Hoàng vân thành biên ô dục thê,",黃雲城邊烏欲棲，
Quân bất kiến:,君不見:
"Tề Sở chi tinh anh, kỷ thế kỷ niên, thủ lược kỳ nhân, ỷ điệp như sơn.",齊楚之精英、幾世幾年、取掠其人、倚疊如山。
"Tước táo hoang thôn,",雀噪荒村，
"Nhân sinh khách cửu hề, ninh vong cố hương.",人生客久兮，寧忘故鄉。
Túng lai thử địa vô hoa khán.,縱來此地無花看。
Bất tích san hô trì dữ nhân.,不惜珊瑚持與人。
Thuỷ giác trung thu thị kim tịch.,始覺中秋是今夕。
Nhật xuất viễn sơn đông.,日出遠山東。
"Phụng hoàng sơ há tử nê chiếu,",鳳凰初下紫泥詔，
Tự dục thượng tố ư thương khung.,似欲上訴於蒼穹。
Hà đạo thủ chi?,何道取之？
"Bệnh nhãn không hoa,",病眼空花，
"Thập nguyệt tam thiên lý,",十月三千里，
"Thử thời tương vọng bất tương văn,",此時相望不相聞，
"Hoa Môn tiểu tiễn hảo,",花門小箭好，
"Tâm chi ưu hĩ,",心之憂矣，
Cao ủng mộc thạch đương thanh thu.,高擁木石當清秋。
"Sở khả tường dã,",所可詳也，
"Liên tiêu phong vũ ác,",連宵風雨惡，
"Thôi ngôi chi cán giao nguyên cổ,",崔嵬枝幹郊原古，
"Hỷ trúng thanh tiền tuyển,",喜中青錢選，
"Diễn dịch ân hưu,",衍奕慇庥，
"Vãng ký vương cữu,",往近王舅，
"Nam Việt thái hậu Hàm Đan nữ,",南越太后邯鄲女，
"Nhân chi hảo ngã,",人之好我，
"Đông khứ canh trù tận,",冬去更籌盡，
Phi trí nhi hà.,非智而何。
"Trúc lão Tề hoàn tố,",竹老齊紈素，
An đắc chí lão bất cánh quy.,安得至老不更歸。
Thương lẫm không hư.,倉廩空虛。
Ngã tâm thương bi hề!,我心傷悲兮，
Hà bạn khiên Ngưu Lang.,河畔牽牛郎。
Phù bệnh tương thức Trường Sa dịch.,扶病相識長沙驛。
"Trạng tự tẩu thú, hoặc tượng phi cầm.",狀似走獸，或象飛禽。
"Cầu ngã thứ sĩ,",求我庶士，
"Chư quân độc thư, nghi tế tâm phẫu tích, vật khả nhân vân diệc vân.",諸君讀書，宜細心剖析，勿可人云亦云。
"Hạ Vũ duy Chu,",下武維周，
Dĩ đầu tự hổ hổ bất thụ.,以頭飼虎虎不受。
"Văn như Siêu, Quát vô Tiền Hán;",文如超适無前暵；
Nhất bệnh kinh tuần thượng vị an.,一病經旬尙未安。
Đạm quang yên chử lãnh.,淡光煙渚冷。
Thê tử tương đối sầu song mi.,妻子相對愁雙眉。
Ân bất dụng cựu.,殷不用舊。
Trùng trùng dinh trại khởi Linh Thái.,重重營寨起靈蔡。
Nãi thị tiên triều Vạn Lịch tiền.,乃是先朝萬歷錢。
"Trác lĩnh như nhân lập,",卓嶺如人立，
"Vô điền phủ điền,",無田甫田，
"Do lai tỳ hổ sĩ,",由來貔虎士，
Hà nhân chiếm đắc Trường An xuân?,何人占得長安春？
"Độc hướng thiềm hạ miên,",獨向檐下眠，
Y hi Khương địch tuỳ phong chuyển.,依稀羌笛隨風囀。
"Tương Dương nữ nhi giá Kinh Châu,",襄陽女兒嫁荊州，
"Thượng chí quán trắc, địa cái để bình.",上至觀側，地蓋底平。
Bạc mệnh như bồng tín lưu chuyển.,薄命如蓬信流轉。
"Khuất chỉ lai xuân nhập Ngọc Môn,",屈指來春入玉門，
"Túc ung hoà minh,",肅雝和鳴，
"Mã Đằng, Hàn Toại thủ Tây Lương.",馬騰韓遂守西涼。
Y hồ vi thắc!,伊胡為慝！
Danh á Tề Hoàn.,名亞齊桓。
"Sầu tương thiết võng quyến san hô,",愁將鐵網罥珊瑚，
Tiêu hoạ chi hoạt diệp diệp động.,蕭畫枝活葉葉動。
"Bách niên chi kỳ,",百年之期，
Ngâm tác tân thi ký Chiết đông.,吟作新詩寄浙東。
Cung hoa tịch mịch hồng.,宮花寂寞紅。
"Tệ cẩu tại lương,",敝笱在梁，
"Phụ nữ tề tâm diệc kiện nhi,",婦女齊心亦健兒，
Tại địa nguyện vi liên lý chi.”,在地願為連理枝。
"Bạch vân ánh thuỷ dao không thành,",白雲映水搖空城，
"Giang tống Ba nam thuỷ,",江送巴南水，
"Ngọc đới lâm trung quải,",玉帶林中掛，
Đức âm bất dĩ.,德音不已。
Huyết ô du hồn quy bất đắc.,血污遊魂歸不得，
"Lăng hà khô chiết tuỳ phong đào,",菱荷枯折隨風濤，
Tử liêm thuỳ vụ thiên trầm trầm.,紫帘垂霧天沉沉。
Cánh xuất hồng trang hướng liễu đê.,更出紅妝向柳堤。
Tân khổ phong trần tổn ngọc ky.,辛苦風塵損玉肌。
"Ức ức uy nghi,",抑抑威儀，
"Đoạn tràng độc lập kỷ hoàng hôn,",斷腸獨立幾黃昏，
Vị giác thiên kim mãn cao giá.,未覺千金滿高價。
