vi,ch
"Quân tử vạn niên,",君子萬年，
Giới nhĩ cảnh phúc.,介爾景福。
"Ký tuý dĩ tửu,",既醉以酒，
Nhĩ hào ký tương.,爾殽既將。
"Quân tử vạn niên,",君子萬年，
Giới nhĩ chiêu minh.,介爾昭明。
"Chiêu minh hữu dung,",昭明有融，
Cao lãng lệnh chung.,高朗令終。
"Lệnh chung hữu xúc,",令終有俶，
Công thi gia cáo.,公尸嘉告。
Kỳ cáo duy hà?,其告維何？
Biên đậu tĩnh gia.,籩豆靜嘉。
"Bằng hữu du nhiếp,",朋友攸攝，
Nhiếp dĩ uy nghi.,攝以威儀。
"Uy nghi khổng thì,",威儀孔時，
Quân tử hữu hiếu tử.,君子有孝子。
"Hiếu tử bất quỹ,",孝子不匱，
Vĩnh tích nhĩ loại.,永錫爾類。
Kỳ loại duy hà?,其類維何？
Thất gia chi khổn.,室家之壼。
"Quân tử vạn niên,",君子萬年，
Vĩnh tích tộ dận.,永錫祚胤。
Kỳ dận duy hà?,其胤維何？
Thiên bị nhĩ lộc.,天被爾禄。
"Quân tử vạn niên,",君子萬年，
Cảnh mệnh hữu bộc.,景命有僕。
Kỳ bộc duy hà?,其僕維何？
Ly nhĩ nữ sĩ.,釐爾女士。
"Ly nhĩ nữ sĩ,",釐爾女士，
Tòng dĩ tôn tử.,從以孫子。
"Chiêm bỉ Kỳ úc,",瞻彼淇奧，
Lục trúc a a.,綠竹猗猗。
Hữu phỉ quân tử.,有匪君子，
Như thiết như tha.,如切如磋，
Như trác như ma.,如琢如磨。
"Sắt hề, hạn hề!",瑟兮、僴兮，
"Hách hề, hoán hề!",赫兮、咺兮。
"Hữu phỉ quân tử,",有匪君子，
Chung bất khả huyến hề!,終不可諼兮。
"Chiêm bỉ Kỳ úc,",瞻彼淇奧，
Lục trúc tinh tinh.,綠竹青青。
"Hữu phỉ quân tử,",有匪君子，
Sung nhĩ tú doanh.,充耳琇瑩，
"Cối biền như tinh,",會弁如星。
"Sắt hề, hạn hề!",瑟兮、僴兮，
"Hách hề, hoán hề!",赫兮、咺兮。
"Hữu phỉ quân tử,",有匪君子，
Chung bất khả huyến hề!,終不可諼兮。
"Chiêm bỉ Kỳ úc,",瞻彼淇奧，
Lục trúc như trích.,綠竹如簀。
"Hữu phỉ quân tử,",有匪君子，
Như kim như tích.,如金如錫，
"Như khuê như bích,",如圭如璧。
"Khoan hề, xước hề!",寬兮、綽兮，
Y trùng giác hề!,猗重較兮。
Thiện hý hước hề!,善戲謔兮，
Bất vi ngược hề!,不為虐兮。
"Văn Vương ký cần chỉ,",文王既勤止，
Ngã ưng thụ chi.,我應受之。
"Phu thì dịch tư,",敷時繹思，
Ngã tồ duy cầu định.,我徂維求定。
"Thì Chu chi mệnh,",時周之命，
Ô dịch tư.,於繹思。
"Lân chi chỉ,",麟之趾、
Chân chân công tỉ.,振振公子。
Hu ta lân hề!,于嗟麟兮。
"Lân chi đính,",麟之定、
Chân chân công tính.,振振公姓。
Hu ta lân hề!,于嗟麟兮。
"Lân chi lốc,",麟之角、
Chân chân công tộc.,振振公族。
Hu ta lân hề!,于嗟麟兮。
"Lang bạt kỳ hồ,",狼跋其胡、
Tái trí kỳ vĩ.,載疐其尾。
"Công tốn thạc phu,",公孫碩膚、
Xích tích kỷ kỷ.,赤舄几几。
"Lang trí kỳ vĩ,",狼疐其尾、
Tái bạt kỳ hồ.,載跋其胡。
"Công tốn thạc phu,",公孫碩膚、
Đức âm bất hồ.,德音不瑕。
"Liệt văn bích công,",烈文辟公，
Tích tư chỉ phúc.,錫茲祉福。
"Huệ ngã vô cương,",惠我無疆，
Tử tôn bảo chi.,子孫保之。
"Vô phong mỹ vu nhĩ bang,",無封靡于爾邦，
Duy vương kỳ sùng chi.,維王其崇之。
"Niệm tư nhung công,",念茲戎功，
Kế tự kỳ hoàng chi.,繼序其皇之。
"Vô cạnh duy nhân,",無競維人，
Tứ phương kỳ huấn chi.,四方其訓之。
"Bất hiển duy đức,",不顯維德，
Bách bích kỳ hình chi.,百辟其刑之。
Ô hô: tiền vương bất vong.,於乎前王不忘。
"Kinh thuỷ Linh Đài,",經始靈臺，
Kinh chi doanh chi.,經之營之。
"Thứ dân công chi,",庶民攻之，
Bất nhật thành chi.,不日成之。
"Kinh thuỷ vật cức,",經始勿亟，
Thứ dân tử lai.,庶民子来。
"Vương tại Linh Hựu,",王在靈囿，
Ưu lộc du phục;,麀鹿攸伏；
"Ưu lộc trạc trạc,",麀鹿濯濯，
Bạch điểu hạc hạc.,白鳥翯翯。
"Vương tại Linh Chiểu,",王在靈沼，
Ô nhận ngư dược!,於牣魚躍！
"Cự nghiệp duy tung,",虡業維樅，
Phần cổ duy dung.,賁鼓維鏞。
"Ô luân cổ chung,",於論鼓鐘，
Ô lạc Bích Ung.,於樂辟癰。
"Ô luân cổ chung,",於論鼓鐘，
Ô lạc Bích Ung.,於樂辟癰。
"Đà cổ bồng bồng,",鼉鼓逢逢，
Mông tẩu tấu công.,矇瞍奏公。
"U u lộc minh,",呦呦鹿鳴，
Thực dã chi bình.,食野之蘋。
"Ngã hữu gia tân,",我有嘉賓，
Cổ sắt xuy sinh.,鼓瑟吹笙。
"Xuy sinh cổ hoàng,",吹笙鼓簧，
Thừa khuông thị tương.,承筐是將。
"Nhân chi hảo ngã,",人之好我，
Thị ngã chu hàng.,示我周行。
"U u lộc minh,",呦呦鹿鳴，
Thực dã chi hao.,食野之蒿。
"Ngã hữu gia tân,",我有嘉賓，
Đức âm khổng trao.,德音孔昭。
"Thị dân bất thao,",視民不恌，
Quân tử thị tắc thị hào.,君子是則是傚。
"Ngã hữu chi tửu,",我有旨酒，
Gia tân thức yến dĩ ngao.,嘉賓式燕以敖。
"U u lộc minh,",呦呦鹿鳴，
Thực dã chi cầm.,食野之芩。
"Ngã hữu gia tân,",我有嘉賓，
Cổ sắt cổ cầm.,鼓瑟鼓琴。
"Cổ sắt cổ cầm,",鼓瑟鼓琴，
Hoà lạc thả trầm.,和樂且湛。
"Ngã hữu chi tửu,",我有旨酒，
Dĩ yến lạc gia tân chi tâm.,以燕樂嘉賓之心。
"Lô linh linh,",盧令令，
Kỳ nhân mỹ thả nhân!,其人美且仁。
"Lô trùng hoàn,",盧重環，
Kỳ nhân mỹ thả quyền!,其人美且鬈。
"Lô trùng mai,",盧重鋂，
Kỳ nhân mỹ thả tai!,其人美且偲。
"Lục nguyệt tê tê,",六月棲棲，
Nhung xa ký sức.,戎車既飭，
"Tứ mẫu quỳ quỳ,",四牡騤騤，
Tái thị thường phục.,載是常服。
"Nghiễm doãn khổng xí,",玁狁孔熾，
Ngã thị tâm cấp.,我是用急，
"Vương vu xuất chinh,",王於出征，
Dĩ khuông vương quốc.,以匡王國。
"Tý vật tứ ly,",比物四驪，
Nhàn chi duy tắc.,閑之維則，
"Duy thử lục nguyệt,",維此六月，
Ký thành ngã phục.,既成我服。
"Ngã phục ký thành,",我服既成，
"Vu tam thập lý,",於三十里，
"Vương vu xuất chinh,",王於出征，
Dĩ tá thiên tử.,以佐天子。
"Tứ mẫu tu quảng,",四牡修廣，
Kỳ đại hữu ngung.,其大有顒，
"Bạc phạt Nghiễm doãn,",薄伐玁狁，
Dĩ tấu phu công.,以奏膚公。
"Hữu nghiêm hữu dực,",有嚴有翼，
Cung vũ chi phục.,共武之服，
"Cung vũ chi phục,",共武之服，
Dĩ định vương quốc.,以定王國。
"Nghiễm doãn phỉ nhũ,",玁狁匪茹，
"Chỉnh cư Tiêu, Hộ.",整居焦穫，
"Xâm Hạo cập Phương,",侵鎬及方，
Chí vu Kinh dương.,至於涇陽。
"Chí văn điểu chương,",織文鳥章，
Bạch đại ương ương.,白旆中央，
"Nguyên nhung thập thặng,",元戎十乘，
Dĩ tiền khải hành.,以先啟行。
"Nhung xa ký an,",戎也既安，
Như trí như hiên.,如輊如軒，
"Tứ mẫu ký cát,",四牡既佶，
Ký cát thả nhàn.,既佶且閑。
"Bạc phạt Nghiễm doãn,",薄伐玁狁，
Chí vu Thái Nguyên.,至於太原，
"Văn vũ Cát Phủ,",文武吉甫，
Vạn ban vi hiến.,萬邦爲憲。
"Cát Phủ yến hỹ,",吉甫燕喜，
Ký đa thụ chỉ.,既多受祉，
"Lai quy tự Hạo,",來歸自鎬，
Ngã hành vĩnh cửu.,我行永久。
"Ấm ngự chư hữu,",飲禦諸友，
Bào biết khoái lý.,炰鱉膾鯉，
Hầu thuỷ tại hỹ?,侯誰在矣，
Trương Trọng hiếu hữu.,張仲孝友。
"Lục bỉ tiêu tư,",蓼彼蕭斯，
Linh lộ tứ hề.,零露湑兮。
"Ký kiến quân tử,",既見君子，
Ngã tâm tả hề.,我心寫兮。
"Yến tiếu ngữ hề,",燕笑語兮，
Thị dĩ hữu dự xử hề.,是以有譽處兮。
"Lục bỉ tiêu tư,",蓼彼蕭斯，
Linh lộ nhương nhương.,零露瀼瀼。
"Ký kiến quân tử,",既見君子，
Vi long vi quang.,爲龍爲光。
"Kỳ đức bất sảng,",其德不爽，
Thọ khảo bất vong.,壽考不忘。
"Lục bỉ tiêu tư,",蓼彼蕭斯，
Linh lộ nễ nễ.,零露泥泥。
"Ký kiến quân tử,",既見君子，
Khổng yến khải đễ.,孔燕豈弟。
"Nghi huynh nghi đệ,",宜兄宜弟，
Lịnh đức thọ khải.,令德壽豈。
"Lục bỉ tiêu tư,",蓼彼蕭斯，
Linh lộ nùng nùng.,零露濃濃。
"Ký kiến quân tử,",既見君子，
Điều cách trùng trùng.,鞗革沖沖。
"Hoà lan ung ung,",和鸞雍雍，
Vạn phúc du đồng.,萬福攸同。
"Lục hề y hề,",綠兮衣兮，
Lục y hoàng lý.,綠衣黃里。
Tâm chi ưu hĩ.,心之憂矣，
Hạt duy kỳ dĩ?,曷維其已？
Lục hề y hề!,綠兮衣兮，
Lục y hoàng thường.,綠衣黃裳。
Tâm chi ưu hĩ!,心之憂矣，
Hạt duy kỳ vong?,曷維其亡？
"Lục hề ty hề,",綠兮絲兮，
Nhữ sở trì hề!,女所治兮。
Ngã tư cổ nhân.,我思古人，
Tỷ vô vi hề.,俾無訧兮。
Si hề khích hề!,絺兮绤兮，
Thê kỳ dĩ phâm.,凄其以風。
"Ngã tư cổ nhân,",我思古人，
Thực hoạch ngã tâm.,實獲我心。
"Tắc tắc lương cử,",畟畟良耜，
Thục tái nam mẫu.,俶載南畝。
"Bá quyết bách cốc,",播厥百穀，
Thực hàm tư hoạt.,實函斯活。
"Hoặc lai chiêm nhữ,",或來瞻女，
"Tái khuông cập cử,",載筐及筥，
Kỳ hướng y thử.,其饟伊黍。
"Kỳ lạp y củ,",其笠伊糾，
"Kỳ bác tư triệu,",其鎛斯趙，
Dĩ hao đồ liễu.,以薅荼蓼。
"Đồ liễu hủ chỉ,",荼蓼朽止，
Thử tắc mậu chỉ.,黍稷茂止。
"Hoạch chi trất trất,",穫之挃挃，
Tích chi lật lật.,積之栗栗。
"Kỳ sùng như dung,",其崇如墉，
Kỳ tỉ như trất.,其比如櫛。
"Dĩ khai bách thất,",以開百室，
"Bách thất doanh chỉ,",百室盈止，
Phụ tử ninh chỉ.,婦子寧止。
"Sát thì thuần mẫu,",殺時犉牡，
Hữu cầu kỳ giác.,有捄其角。
"Dĩ tự dĩ tục,",以似以續，
Tục cổ chi nhân.,續古之人。
"Mẫn dư tiểu tử,",閔予小子，
"Tao gia bất tạo,",遭家不造，
Quỳnh quỳnh tại cứu.,嬛嬛在疚。
"Ô hô hoàng khảo,",於乎皇考，
"Vĩnh thế khắc hiếu,",永世克孝，
"Niệm tư hoàng tổ,",念茲皇祖，
Trắc giáng đình chỉ.,陟降庭止。
"Duy dư tiểu tử,",維予小子，
Túc dạ kính chỉ.,夙夜敬止。
"Ô hô hoàng vương,",於乎皇王，
Kế tự tư bất vong.,繼序思不忘。
"Manh chi si si,",氓之蚩蚩，
"Bảo bố mậu ty,",抱布貿絲。
"Phỉ lai mậu ty,",匪來貿絲，
Lai tức ngã mi.,來即我謀。
"Tống tử thiệp Kỳ,",送子涉淇，
Chí vu Đốn Khi.,至于頓丘。
"Phỉ ngã khiên kỳ,",匪我愆期，
Tử vô lương mi.,子無良媒。
Thương tử vô nộ.,將子無怒，
Thu dĩ vi kỳ.,秋以為期。
"Thừa bỉ quỷ viên,",乘彼垝垣，
Dĩ vọng Phục khuyên.,以望復關。
"Bất kiến Phục khuyên,",不見復關，
Khấp thế liên liên.,泣涕漣漣。
"Ký kiến Phục khuyên.,",既見復關，
Tái tiếu tái ngôn.,載笑載言。
"Nhĩ bốc nhĩ phệ,",爾卜爾筮，
Thể vô cữu ngôn.,體無咎言。
"Dĩ nhĩ xa lai,",以爾車來，
Dĩ ngã hối thiên.,以我賄遷。
"Tang chi vị lạc,",桑之未落，
Kỳ diệp ốc nhược.,其葉沃若。
Hu ta cưu hề!,于嗟鳩兮，
Vô thực tang trâm.,無食桑葚。
Hu ta nữ hề!,于嗟女兮，
Vô dữ sĩ trâm.,無與士耽。
Sĩ chi đam hề!,士之耽兮，
Do khả thuế dã.,猶可說也。
Nữ chi đam hề!,女之耽兮，
Bất khả thuế dã.,不可說也。
"Tang chi lạc hĩ,",桑之落矣，
Kỳ hoàng nhi vân.,其黃而隕。
"Tự ngã tổ nhĩ,",自我徂爾，
Tam thuế thực bần.,三歲食貧。
"Kỳ thuỷ thương thương,",淇水湯湯，
Tiêm xa duy thường.,漸車帷裳。
"Nữ dã bất sảng,",女也不爽，
Sĩ nhị kỳ hạng.,士貳其行。
"Sĩ dã vông cực,",士也罔極，
Nhị tam kỳ đức.,二三其德。
"Tam tuế vi phụ,",三歲為婦，
Mỹ thất lao hĩ.,靡室勞矣。
"Túc hưng dạ mỵ,",夙興夜寐，
Mỹ hữu trao hĩ.,靡有朝矣。
"Ngôn ký toại hĩ,",言既遂矣，
Chí vu bạo hĩ.,至于暴矣。
"Huynh đệ bất tri,",兄弟不知，
Hí kỳ tiếu hĩ.,咥其笑矣。
"Tĩnh ngôn tư chi,",靜言思之，
Cung tự điệu hĩ.,躬自悼矣。
"Cập nhĩ giao lão,",及爾偕老，
Lão sử ngã oán.,老使我怨。
"Kỳ tắc hữu nghiến,",淇則有岸，
Thấp tắc hữu phiến.,隰則有泮。
"Tổng giác chi yến,",總角之宴，
Ngôn tiếu yến yến.,言笑晏晏。
"Tín thệ điến điến,",信誓旦旦，
Bất từ kỳ phiến.,不思其反。
"Phản thị bất tê,",反是不思，
Diệc dĩ yên tê!,亦已焉哉！
Mao khâu chi cát hề!,旄丘之葛兮，
Hà đạn chi tiết hề!,何誕之節兮。
Thúc hề bức hề!,叔兮伯兮，
Hà đa nhật dã?,何多日也。
Hà kỳ xử dã?,何其處也？
Tất hữu dữ dã!,必有與也。
Hà kỳ kỷ dã?,何其久也？
Tất hữu dĩ dã!,必有以也。
"Hồ cầu mang nhung,",狐裘蒙戎，
Phỉ xa bất đông.,匪車不東。
Thúc hề bá hề!,叔兮伯兮，
Mỹ sở dữ đồng.,靡所與同。
Toả hề vĩ hề!,瑣兮尾兮，
Lưu ly chi tỉ.,流離之子。
Thúc hề bá hề!,叔兮伯兮，
Hựu nhi sung nhĩ.,褒如充耳。
Miên miên qua điệt.,綿綿瓜瓞。
"Dân chi sơ sinh,",民之初生，
Tự thổ Thư Thất.,自土沮漆。
"Cổ công Đản phủ,",古公亶父，
"Đào phúc đào huyệt,",陶復陶穴，
Vị hữu gia thất.,未有家室。
"Cổ công Đản phủ,",古公亶父，
"Lai triêu tẩu mã,",来朝走馬，
"Suất tây thuỷ hử,",率西水滸，
Chí vu Kỳ hạ.,至于岐下。
"Viên cập Khương nữ,",爰及姜女，
Duật lai tư vũ.,聿来胥宇。
"Chu nguyên vũ vũ,",周原膴膴，
Cẩn đồ như di.,堇荼如飴。
"Viên thuỷ viên mưu,",爰始爰謀，
Viên khí ngã quy.,爰契我龜。
"Viết chỉ viết thì,",曰止曰時，
Trúc thất vu tư.,築室于茲。
"Nãi uỷ nãi chỉ,",乃慰乃止，
Nãi tả nãi hữu.,乃左乃右，
"Nãi cương nãi lý,",乃疆乃理，
Nãi tuyên nãi mẫu.,乃宣乃畝。
"Tự tây tồ đông,",自西徂東，
Chu viên chấp sự.,周爰执事。
"Nãi triệu tư không,",乃召司空，
"Nãi triệu tư đồ,",乃召司徒，
Ty lập thất gia.,俾立室家。
"Kỳ thằng tắc trực,",其繩則直，
"Súc bản dĩ tái,",縮版以載，
Tác miếu dực dực.,作廟翼翼。
"Câu chi nhưng nhưng,",捄之陾陾，
"Đạc chi hoăng hoăng,",度之薨薨，
"Trúc chi đăng đăng,",築之登登，
Tước lũ bằng bằng.,削屢馮馮。
"Bách đổ giai hưng,",百堵皆興，
Cao cổ phất thăng.,鼛鼓弗勝。
"Nãi lập cao môn,",乃立皋門，
Cao môn hữu kháng;,皋門有伉；
"Nãi lập ứng môn,",乃立應門，
Ứng môn thương thương.,應門將將。
"Nãi lập trũng thổ,",乃立冢土，
Nhung xú du hành.,戎醜攸行。
"Tứ bất điễn quyết uẩn,",肆不殄厥慍，
Diệc bất vẫn quyết vấn.,亦不隕厥問，
"Tạc vực bội hĩ,",柞棫拔矣，
Hành đạo đoài hĩ.,行道兌矣。
"Côn Di thoái hĩ,",混夷駾矣，
Duy kỳ huý hĩ.,維其喙矣。
"Ngu Nhuế chất quyết thành,",虞芮質厥成，
Văn Vương quệ quyết sinh.,文王蹶厥生。
"Dư viết hữu sơ phụ,",予曰有疏附，
"Dư viết hữu tiên hậu,",予曰有先後，
"Dư viết hữu bôn tấu,",予曰有奔奏，
Dư viết hữu ngự vũ.,予曰有禦侮。
Đầu ngã dĩ mộc cô.,投我以木瓜，
Báo chi dĩ quỳnh cư.,報之以瓊琚。
"Phỉ báo dã,",匪報也，
Vĩnh dĩ vi hảo dã.,永以為好也。
"Đầu ngã dĩ mộc đào,",投我以木桃，
Báo chi dĩ quỳnh dao.,報之以瓊瑤。
"Phỉ báo dã,",匪報也，
Vĩnh dĩ vi hảo dã.,永以為好也。
Đầu ngã dĩ mộc lý.,投我以木李，
Báo chi dĩ quỳnh kỳ.,報之以瓊玖。
"Phỉ báo dã,",匪報也，
Vĩnh dĩ vi hảo dã.,永以為好也。
"Mộ môn hữu cức,",墓門有棘，
Phủ dĩ tư chi.,斧以斯之。
"Phu dã bất lương,",夫也不良，
"Quốc nhân tri chi,",國人知之，
Tri nhi bất dĩ.,知而不已，
Thuỳ tích nhiên hĩ.,誰昔然矣。
"Mộ môn hữu mai,",墓門有梅，
Hữu hiêu tuỵ chi.,有鴞萃止。
"Phu dã bất lương,",夫也不良，
"Ca dĩ tuý chi,",歌以訊之。
Tấn dư bất củ.,訊、予不顧，
Điên đảo tư dữ.,顛倒思予。
"Nam hữu gia ngư,",南有嘉魚，
Chưng nhiên trảo trảo.,烝然罩罩。
"Quân tử hữu tửu,",君子有酒，
Gia tân thức yến dĩ ngạo.,嘉賓式燕以樂。
"Nam hữu gia ngư,",南有嘉魚，
Chưng nhiên sán sán.,烝然汕汕。
"Quân tử hữu tửu,",君子有酒，
Gia tân thức yến dĩ khán.,嘉賓式燕以衎.
"Nam hữu cù mộc,",南有樛木，
Cam hộ lôi chi.,甘瓠累之。
"Quân tử hữu tửu,",君子有酒，
Gia tân thức yến tuy chi.,嘉賓式燕綏之。
"Phiên phiên giả chuy,",翩翩者鵻，
Chưng nhiên lai tư.,烝然來思。
"Quân tử hữu tửu,",君子有酒，
Gia tân thức yến hựu tư.,嘉賓式燕又思。
"Nam sơn tồi tồi,",南山崔崔，
Hùng hồ tuy tuy.,雄狐綏綏。
"Lỗ đạo hữu đãng,",魯道有蕩，
"Tề tử do quy,",齊子由歸，
"Ký viết quy chỉ,",既曰歸止，
Hạt hữu huỳ chỉ?,曷又懷止！
"Cát cú ngũ lưỡng,",葛屨五兩，
Quan nhuy song chỉ.,冠緌雙止。
"Lỗ đạo hữu đãng,",魯道有蕩，
Tề tử dung chỉ.,齊子庸止。
Ký viết dung chỉ,既曰庸止，
Hạt hựu tùng chỉ?,曷又從止！
Nghệ ma như chi hà?,蓺麻如之何？
Hoành tung kỳ mẫu.,衡從其畝。
Thú thê như chi hà?,取妻如之何？
Tất cốc phụ mẫu.,必告父母。
"Ký viết cốc chỉ,",既曰告止，
Hạt hựu cúc chỉ?,曷又鞠止！
Tích tân như chi hà?,析薪如之何？
Phỉ phủ bất khắc.,匪斧不克。
Thú thê như chi hà?,取妻如之何？
Phỉ môi bất đắc.,匪媒不得。
"Ký viết đắc chỉ,",既曰得止，
Hạt hựu cực chỉ?,曷又極止！
"Nam sơn hữu đài,",南山有臺，
Bắc sơn hữu lai.,北山有萊。
"Lạc chỉ quân tử,",樂隻君子，
Bang gia chi cơ.,邦家之基。
"Lạc chỉ quân tử,",樂隻君子，
Vạn thọ vô kỳ.,萬壽無期。
"Nam sơn hữu tang,",南山有桑，
Bắc sơn hữu dương.,北山有楊。
"Lạc chỉ quân tử,",樂隻君子，
Bang gia chi quang.,邦家之光。
"Lạc chỉ quân tử,",樂隻君子，
Vạn thọ vô cương.,萬壽無疆。
"Nam sơn hữu khỉ,",南山有杞，
Bắc sơn hữu lý.,北山有李。
"Lạc chỉ quân tử,",樂隻君子，
Dân chi phụ mẫu.,民之父母。
"Lạc chỉ quân tử,",樂隻君子，
Đức âm bất dĩ.,德音不已。
"Nam sơn hữu khảo,",南山有栲，
Bắc sơn hữu nữu.,北山有杻。
"Lạc chỉ quân tử,",樂隻君子，
Hà bất my thọ?,遐不眉壽。
