vi,cn
"Dữ kỳ vịnh “Mã nhi” chi thi, thục nhược giảng “Lỗ tụng” “Hữu bật” chi chương, cứu “Lỗ luận” “Đức ký” chi chỉ?",與其詠馬兒之詩，孰若講魯頌有駜之章，究魯論德冀之旨？
"Nhiên nhi vật chi linh dị giả, do thả ái chi; huống hiền ư vật nhi tối linh tối dị giả hồ!",然而物之靈異者，猶且愛之，況賢於物而最靈最異者乎。
"Nguyện sung ái vật chi tâm, nhi vi ái hiền chi tâm; suy đãi vật chi chí, nhi vi đãi hiền chi chí.",願充愛物之心，而為愛賢之心，推待物之志，而為待賢之志。
"Quan thụ diệp tắc tư “Vực phác” tác nhân chi phương, “Tinh nga” dục tài chi nghĩa.",觀樹葉則思棫樸作人之方，菁莪育才之義。
"Ngoạn “Mã nhi” tắc niệm “Sô ngu”, “Lân chỉ” chi nhân, “Quan thư”, “Thước sào” chi mỹ.",玩馬兒則念騶虞，麟趾之仁，關雎，鵲巢之美。
"Tài quán chi hạ, tuấn khả thị nhi kim khả quyên.",材館之下，駿可巿而金可捐。
"Tân mạc chi gian, Ôn khả chiêu nhi Thạch khả trí.",賓幕之間，溫可招而石可致。
"Sử lang miếu trăn tiếu tượng chi cầu, sơn trạch phấn ngoạ long chi khởi.",使廊廟臻肖像之求，山澤奮臥龍之起。
"Phù như thị tắc phô trương hoằng hưu, vịnh ca thịnh đức, cố bất quang đại nhi diệp vĩ giả da?",夫如是則，鋪張宏休，詠歌盛德，顧不光大而燁韙者耶？
"Ta vi sinh chi hà tu, hạnh tao phùng ư thịnh tế.",嗟微生之何修，幸遭逢於盛際。
"Thiểm nhập mạc chi gia tân, hà mệnh đề chi thịnh ý.",忝入幕之嘉賓，苛命題之盛意。
"Đàn khắc chử chi tiện công, hiệu điêu trùng chi mạt kỹ.",殫刻楮之賤工，效彫虫之末技。
"Ký vi vật dĩ dã hoài, hiến đắc hiền vi thượng thuỵ!",記微物以野懷，獻得賢為上瑞！
"Duy đại quân chi bá vật, phú yêu cự chi vạn thù.",維大鈞之播物，賦么鉅之萬殊。
"Bỉ nhu nhuyễn dữ hội tối, phân động thực chi nan câu.",彼蠕蝡與薈蕞，紛動植之難俱。
"Hà diệp thượng chi mã nhi, nhân giả hợp nhi thành khu.",荷葉上之馬兒，因假合而成軀。
"Phúc diệp nhi bối hề, văn hữu luân nhi hữu tích; ngưỡng diệp nhi phúc hề, lục phi cảo nhi phi khô.",覆葉而背兮，文有倫而有脊；仰葉而腹兮，綠非槁而非枯。
"Lưỡng giác khuê tiêm, tự tiễn đồng nhi vi hý; tứ đề sương bạc, loại khắc chử nhi thành mô.",兩角圭尖，似剪桐而為戲；四蹄霜薄，類刻楮而成模。
"Cụ thể nhi vi, sàm thủ ngang nhi ức quảng; ngụ hình mạc biện, hỗn chi chuyết nhi anh phu.",具體而微，巉首昂而臆廣；寓形莫瓣，混枝綴而英敷。
"Tế phí thị chi nhi bất kiến, tiêu kiều sạ hữu nhi sạ vô.",蔽芾視之而不見，肖翹乍有而乍無。
"Vị vi bão diệp chi thiền, nhi huế minh chi phỉ thất; thí tắc hoá Trang chi điệp, hựu phúc bối nhi phi đồ.",謂為抱葉之蟬，而嘒鳴之匪匹；譬則化莊之蝶，又腹背而非徒。
"Khởi tiêu lộc chi hoang thuyết, hạt mao quân chi hậu vu.",豈蕉鹿之荒說，曷茅麇之厚誣。
"Nhận thiên giáng diệp thân chi thuỵ trùng, nhi kỳ trạng hữu loại hồ long câu dã.",認天降葉身之瑞虫，而其狀有類乎龍駒也。
Tưởng phù:,想夫：
"Trường lâm tiêu táp, diệp động thiên giáp.",長林蕭颯，葉動千甲。
"Kình khí chỉ hề phù sơ, cương phong chấn hề đằng đạp.",勁氣砥兮扶疏，剛風振兮騰踏。
"Phi quan ngự bí, thục kỳ ký chi khả câu; tri kỷ xuân thu, tiếu huệ cô chi tương hiệp.",非關御轡，孰騏驥之可拘；知幾春秋，笑蟪蛄之相狎。
"Phiêu ngô đồng nhi phi khứ, Ký Bắc quần không; ma dương liễu nhi tương y, Hoa Dương tức tiệp.",飄梧桐而飛去，冀北群空；磨楊柳而相依，華陽息捷。
"Hạp quy lễ nghĩa chi đại nhàn, thệ uỷ khinh vi nhi báo đáp.",盍歸禮義之大閑，誓委輕微而報答。
Nhĩ nãi:,爾乃：
"Tích độn hoang dã, kim lai động thiên.",昔遯荒野，今來洞天。
"Từ thảo mộc chi câu hủ, căng súc dưỡng chi đại ân.",辭草木之俱腐，矜畜養之大恩。
"Thê tung hồ quỳnh chi chi thượng, tức ảnh ư châu liêm chi tiền.",棲蹤乎瓊枝之上，息影於珠簾之前。
"Tịch ẩm mộc lan chi cam lộ, triều xan tử phủ chi tường yên.",夕飲木蘭之甘露，朝餐紫府之祥煙。
"Nhất cố nhi giá tăng bách bội, thân chỉ nhi như trước tiên tiên.",一顧而價增百倍，親指而如著先鞭。
"Ngoại mẫu tẫn ly hoàng chi tướng pháp, miễn kỳ hành huế tức chi khuynh điên.",外牡牝驪黃之相法，免蚑行喙息之傾顚。
"Thiết quan phù hoá công tiêu hình chi xảo diệu, nhi tri phù hiền tướng tạo hoá chi đại toàn.",竊觀夫化工肖形之巧妙，而知夫賢相造化之大全。
Ta phù!,嗟夫！
"Nhân chi hữu thường, thời đăng chí trị.",人之有常，時登至治。
"Ký bảo hợp ư thái hoà, nghi chư phúc chi tất chí.",既保合於太和，宜諸福之畢至。
"Thiên giáng tư trùng, khỉ vô thâm ý.",天降斯虫，豈無深意。
"Mã như quyết trạng, thị quân tử chi đắc dư; diệp tác kỳ thân, kiến thương sinh chi đại tý.",馬如厥狀，視君子之得與；葉作其身，見蒼生之大庇。
Thả:,且：
"Mã giả long dã, phù khai địa chi vô cương; diệp giả mậu dã, triệu bản chi chi bách thế.",馬者龍也，符開地之無疆；葉者茂也，兆本支之百世。
"Thẩn tư trùng dã: sản ư Kim Âu chi thượng, diệu ư động thiên chi địa.",矧斯虫也：產於金甌之上，曜於洞天之地。
"Thích đương Linh Đài kinh thuỷ chi sơ, xuất ứng Lạc Ấp trạch trung chi tế.",適當靈臺經始之初，出應洛邑宅中之際。
"Vi vật tao phùng, ức niên quan hệ.",微物遭逢，億年關係。
"Nô tài hà hạnh, đổ tư hưu mỹ.",駑材何幸，睹斯休美。
"Cảm hủ mộc chi tái sinh, hà thức đạo chi bất bỉ.",感腐木之再生，苛識道之不鄙。
"Thao Phượng Trì Kim Mã chi vinh, tạo Lãng Uyển Bồng Hồ chi bí.",叨鳳池金馬之榮，造閬苑蓬壼之秘。
"Cố điêu trùng khắc triện chi phỉ công, phú đắc hiền vi thượng thuỵ.",顧雕虫刻篆之匪工，賦得賢為上瑞。
"Hạo hạo hồ bình sa vô ngân, quýnh bất kiến nhân. Hà thuỷ oanh đới, quần sơn củ phân. Ảm hề thảm tuỵ, phong bi nhật huân. Bồng đoạn thảo khô, lẫm nhược sương thần. Điểu phi bất há, thú đĩnh vong quần. Đình trưởng cáo dư viết: “Thử cổ chiến trường dã. Thường phúc tam quân, vãng vãng quỷ khốc, thiên âm tắc văn.” Thương tâm tai! Tần dư? Hán dư? Tương cận đại dư?",浩浩乎平沙無垠，敻不見人。河水縈帶，羣山糾紛。黯兮慘悴，風悲日曛。蓬斷草枯，凜若霜晨。鳥飛不下，獸鋌亡羣。亭長告余曰：「此古戰場也。嘗覆三軍，往往鬼哭，天陰則聞。」傷心哉！秦歟？漢歟？將近代歟？
"Ngô văn phu Tề, Nguỵ dao thú, Kinh, Hàn triệu mộ. Vạn lý bôn tẩu, liên niên bạo lộ. Sa thảo thần mục, hà băng dạ độ. Địa khoát thiên trường, bất tri quy lộ. Ký thân phong nhận, phức ức thuỳ tố? Tần, Hán nhi hoàn, đa sự tứ di; Trung Châu háo dịch, vô thế vô chi. Cổ xưng nhung, hạ, bất kháng vương sư. Văn giáo thất tuyên, võ thần dụng kỳ. Kỳ binh hữu dị ư nhân nghĩa, vương đạo vu khoát nhi mạc vi. Ô hô! Y hy!",吾聞夫齊、魏徭戍，荊、韓召募。萬里奔走，連年暴露。沙草晨牧，河冰夜渡。地闊天長，不知歸路。寄身鋒刃，腷臆誰訴？秦、漢而還，多事四夷；中州耗斁，無世無之。古稱戎、夏，不抗王師。文教失宣，武臣用奇。奇兵有異於仁義，王道迂闊而莫為。嗚呼！噫嘻！
"Ngô tưởng phù bắc phong chấn mạc, Hồ binh tứ tiện. Chủ tướng kiêu địch, kỳ môn thâu chiến. Dã thụ mao kỳ, xuyên hồi tổ luyện. Pháp trùng tâm hãi, uy tôn mệnh tiện. Lợi thốc xuyên cốt, kinh sa nhập diện. Chủ khách tương bác, sơn xuyên chấn huyễn. Thanh tích giang hà, thế băng lôi điện. Chí nhược cùng âm ngưng bế, lẫm liệt hải ngung; tích tuyết một hĩnh, kiên băng tại tu. Chí điểu hưu sào, chinh mã trì trù, tăng khoáng vô ôn, đoạ chỉ liệt phu. Đương thử khổ hàn, thiên giả cường Hồ, bằng lăng sát khí, dĩ tương tiễn đồ. Kính tiệt truy trùng, hoành công sĩ tốt; đô uý tân hàng, tướng quân phúc một. Thi điền cự cảng chi ngạn, huyết mãn trường thành chi quật. Vô quý vô tiện, đồng vi khô cốt, khả thắng ngôn tai! Cổ suy hề lực kiệt, thi tận hề huyền tuyệt. Bạch nhận giao hề bảo đao chiết, lưỡng quân túc hề sinh tử quyết. Giáng hỹ tai, chung thân di địch! Chiến hỹ tai, cốt bạo sa lịch! Điểu vô thanh hề sơn tịch tịch, dạ chính trường hề phong tích tích. Hồn phách kết hề thiên trầm trầm, quỷ thần tụ hề vân mạc mạc. Nhật quang hàn hề thảo đoản, nguyệt sắc khổ hề sương bạch. Thương tâm thảm mục, hữu như thị gia!",吾想夫北風振漠，胡兵伺便。主將驕敵，期門受戰。野豎旄旗，川迴組練。法重心駭，威尊命賤。利鏃穿骨，驚沙入面。主客相搏，山川震眩。聲析江河，勢崩雷電。至若窮陰凝閉，凜冽海隅；積雪沒脛，堅冰在鬚。鷙鳥休巢，征馬踟躕，繒纊無溫，墮指裂膚。當此苦寒，天假強胡，憑陵殺氣，以相剪屠。徑截輜重，橫攻士卒；都尉新降，將軍覆沒。屍填巨港之岸，血滿長城之窟。無貴無賤，同為枯骨，可勝言哉！鼓衰兮力竭，矢盡兮絃絕。白刃交兮寶刀折，兩軍蹙兮生死決。降矣哉，終身夷狄！戰矣哉，骨暴沙礫！鳥無聲兮山寂寂，夜正長兮風淅淅。魂魄結兮天沈沈，鬼神聚兮雲冪冪。日光寒兮草短，月色苦兮霜白。傷心慘目，有如是耶！
"Ngô văn chi: mục dụng triệu tốt, đại phá lâm hồ, khai địa thiên lý, độn đào hung nô. Hán khuynh thiên hạ, tài đàn lực phô. Nhậm nhân nhi dĩ, kỳ tại đa hồ? Chu trục hiểm duẫn, bắc chí thái nguyên, ký thành sóc phương, toàn sư nhi hoàn. Ẩm chí sách huân, hoà nhạc thả nhàn. Mục mục lệ lệ, quân thần chi gian. Tần khởi trưởng thành, cánh hải vi quan; đồ độc sinh linh, vạn lý châu ân. Hán kích hung nô, tuy đắc âm sơn, chẩm hài biến dã, công bất bổ hoạn.",吾聞之：牧用趙卒，大破林胡，開地千里，遁逃匈奴。漢傾天下，財殫力痡。任人而已，其在多乎？周逐玁狁，北至太原，既城朔方，全師而還。飲至策勳，和樂且閑。穆穆棣棣，君臣之間。秦起長城，竟海為關；荼毒生靈，萬里朱殷。漢擊匈奴，雖得陰山，枕骸遍野，功不補患。
"Thương thương chưng dân, thuỳ vô phụ mẫu? Đề huề phủng phụ, uý kỳ bất thọ. Thuỳ vô huynh đệ? Như túc như thủ. Thuỳ vô phu phụ? Như tân như hữu. Sinh dã hà ân? Sát chi hà cữu? Kỳ tồn kỳ một, gia mạc văn tri. Nhân hoặc hữu ngôn, tướng tín tướng nghi. Quyên quyên tâm mục, tẩm mị kiến chi. Bố điện khuynh trường, khốc vọng thiên nhai. Thiên địa vi sầu, thảo mộc thê bi. Điếu tế bất chí, tinh hồn hà y? Tất hữu hung niên, nhân kỳ lưu ly. Ô hô y hy! Thì gia mệnh gia? Tòng cổ như tư. Vi chi nại hà? Thủ tại tứ di.",蒼蒼蒸民，誰無父母？提攜捧負，畏其不壽。誰無兄弟？如足如手。誰無夫婦？如賓如友。生也何恩？殺之何咎？其存其歿，家莫聞知。人或有言，將信將疑。悁悁心目，寢寐見之。布奠傾觴，哭望天涯。天地為愁，草木淒悲。弔祭不至，精魂何依？必有凶年，人其流離。嗚呼噫嘻！時耶命耶？從古如斯。為之奈何？守在四夷。
"Đệ, dã ngu Phan Đình Phùng bút phục.",弟，野愚潘廷逢筆復。
"Trần Đình Túc, Nguyễn Hữu Độ, Hoàng Hữu Thường, Võ Nhự đồng bái.",陳廷肅，阮有度，黃有常，武洳仝拜。
"Trượng phu hứa quốc, duy kiệt lực ư đương vị;",丈夫許國，惟竭力於當為；
"Chí sĩ thành nhân, khởi sát thân chi túc tích.",志士成仁，豈殺身之足惜。
"Tự phi kiến nguy trí mệnh, xác hữu cương trường;",自非見危致命，確有剛腸；
"Thế năng thị tử như quy, hào vô chuyển kế.",世能視死如歸，毫無轉計。
Cố Hà Ninh tổng đốc Hoàng đại nhân:,故河寧總督黃大人：
Tằng lăng khí cốt;,嶒崚氣骨；
Lỗi lạc phong tư.,磊落風姿。
"Cụ công minh thanh chính chi tài, triều hữu trực thanh, quận hữu năng tích;",具公明清正之才，朝有直聲，郡有能績；
"Phụ tuấn tiễu quảng ngung chi khí, môn vô tư yết, gia vô hậu thuý.",負峻悄廣隅之氣，門無私謁，家無厚邃。
Phương đương Long Biên kiến tiết chi sơ;,方當龍邊建節之初；
Dĩ hữu kình hải dương ba chi lự.,已有鯨海揚波之慮。
"Bất đồng giả lực, cố tri thời thế chi nan;",不同者力，固知時勢之難；
"Duy ký quyết tâm, diệc viết phong cương chi trách.",惟既厥心，亦曰封疆之責。
"Hi sinh cảnh thượng, ký hoà hiếu nhi đãi bỉ chi lai;",犧牲境上，既和好而待彼之來；
"Giáp mã thành biên, nại lăng bách nhi thụ ngã dĩ khốn.",甲馬城邊，奈陵迫而受我以困。
"Phong đình nhất trận, yên trần cô dung;",風霆一陣，煙塵孤墉；
"Quân khí ký suy, công kế toại quyết.",軍氣既衰，公計遂決。
"Vân quan hồi thủ, khởi vô Quản Di Ngô tam tẩu chi tư;",雲關回首，豈無管夷吾三走之思；
"Nùng lĩnh ngưng mâu, cánh thiết Hoa Tư Mã phục lai chi sỉ.",濃嶺凝眸，更切花司馬復來之恥。
"Thảng thốt hoàng cung bái mỹ, thần tội đương tru;",倉卒皇宮拜鎂，臣罪當誅；
"Thung dung Võ Miếu quyên sinh, minh thần cộng chứng.",從容武廟捐生，明神共證。
"Cô trung khả bạch, tố nhất trường chi liệt liệt oanh oanh;",孤忠可白，做一場之烈烈轟轟；
"Công luận do tồn, phó chúng khẩu chi phi phi thị thị.",公論猶存，付眾口之非非是是。
Ô hô!,嗚呼！
"Doanh hoàn vận hội, thiên cổ sáng văn;",瀛寰運會，千古創聞；
"Nhĩ chử phong ai, thập niên lưỡng độ.",珥渚風埃，十年兩度。
"Khách sái Tân Đình chi lệ, thử nhật sơn hà;",客灑新亭之淚，此日山河；
"Sĩ chiêu lữ sấn chi hồn, cựu thời bộ khúc.",士招旅襯之魂，舊時部曲。
"Độc thị trung can nghĩa phủ, văn kiến đồng khâm;",獨是忠肝義腑，聞見同欽；
"Thứ cơ thiên trụ địa duy, cương thường bất truỵ.",庶幾天柱地維，綱常不墜。
"Duy tiền bằng điếu, thực quan nhân sinh ý khí chi bi;",惟前憑吊，寔關人生意氣之悲；
"Tận hậu cán hoàn, ích hệ thế đại tích kim chi cảm.",盡後幹還，益係世大昔今之感。
Viên sơ vu dẫn dụng đương phỉ ca.,爰疏蕪引用當𢸿歌。
Tiêu lộc hác xà;,蕉鹿壑蛇；
Đồng ngưu giác mã.,童牛角馬。
"Thiên vạn lý ba đào vô dạng, hốt nhiên ký ngạn tá hư chu;",千萬里波濤無恙，忽然旣岸卸虛舟；
"Nhị bát ky sương tuyết bất xâm, hà giả vị hàn điêu lão bá.",二八朞霜雪不侵，何者未寒凋老柏。
Duy dư nghĩa liệt ư nhân gian;,惟餘義烈於人間；
Khả đối quân thân ư địa hạ.,可對君親於地下。
"Hình quy truân tịch, huân hao chi tinh sảng như tồn;",形歸窀穸，焄蒿之精爽如存；
"Thần phản đoạn đường, liêu thảo chi minh thành dĩ thoả.",神返斷堂，藔草之明誠以妥。
"Ê nhân văn chi vị tuyên hề, ẩn thái phác chi thuần chất.",繄人文之未宣兮，隱太璞之醇質。
"Viên kết thằng dĩ vi ước hề, cố vị tri phù kỷ thuật.",爰結繩以為約兮，固未知夫紀述。
"Vĩ Hy Hiên chi thánh thần hề, nguyên thiên đạo nhi kiến cực.",偉羲軒之聖神兮，原天道而建極。
"Tạo thư khế dĩ lợi dụng hề, hiệp tư văn ư tải tịch.",造書契以利用兮，協斯文於載籍。
"Lập sử quan dĩ trì pháp hề, chính quân thần chi điển tắc.",立史官以持法兮，正君臣之典則。
"Đãi Nghiêu, Thuấn chi kế thống hề, công hữu quang ư tiền nhật.",迨堯舜之繼統兮，功有光於前日。
