vi,cn
"Dạ đài hà tịch mịch,",夜臺何寂寞，
Do thị Tử Vân cư.,猶是子雲居。
"Cố nhân bất khả kiến,",故人不可見，
Hán thuỷ nhật đông lưu.,漢水日東流。
"Tá vấn Tương Dương lão,",借問襄陽老，
Giang sơn không Sái Châu.,江山空蔡州。
"Kỷ tẩu hoàng tuyền lý,",紀叟黃泉裏，
Hoàn ưng nhưỡng lão xuân.,還應釀老春。
"Dạ đài vô Lý Bạch,",夜臺無李白，
Cô tửu dữ hà nhân?,沽酒與何人？
"Phù hương nhiễu khúc ngạn,",浮香繞曲岸，
Viên ảnh phúc hoa trì.,圓影覆華池。
"Thường khủng thu phong tảo,",常恐秋風早，
Phiêu linh quân bất tri.,飄零君不知。
"Hoa minh ỷ mạch xuân,",花明綺陌春，
Liễu phất ngự câu tân.,柳拂御溝新。
"Vị báo Liêu Dương khách,",為報遼陽客，
Lưu quang bất đãi nhân.,流光不待人。
"Viễn thú công danh bạc,",遠戍功名薄，
U khuê niên mạo thương.,幽閨年貌傷。
"Trang thành đối xuân thụ,",妝成對春樹，
Bất ngữ lệ thiên hàng.,不語淚千行。
"Hình ảnh nhất triêu biệt,",形影一朝別，
Yên ba thiên lý phân.,煙波千里分。
"Quân khan vọng quân xứ,",君看望君處，
Chỉ thị khởi hành vân.,只是起行雲。
"Đề oanh lục thụ thâm,",啼鶯綠樹深，
Ngữ yến điêu lương vãn.,語燕雕梁晚。
"Bất tỉnh xuất môn hành,",不省出門行，
Sa trường tri cận viễn.,沙場知近遠。
"Động phòng kim dạ minh,",洞房今夜明，
Như luyện phục như sương.,如練復如霜。
"Vị chiếu ly nhân hận,",為照離人恨，
Đình đình đáo hiểu quang.,亭亭到曉光。
"Nhạn tận thư nan ký,",雁盡書難寄，
Sầu đa mộng bất thành.,愁多夢不成。
"Nguyện tuỳ cô nguyệt ảnh,",願隨孤月影，
Lưu chiếu Phục Ba doanh.,流照伏波營。
"Lũng để ta trường biệt,",隴底嗟長別，
Lưu khâm nhất động quân.,流襟一動君。
"Hà ngôn u yết sở,",何言幽咽所，
Cánh tác tử sinh phân.,更作死生分。
"Triêu tăng oanh bách chuyển,",朝憎鶯百囀，
Dạ đố yến song thê.,夜妒燕雙棲。
"Bất quán kinh xuân biệt,",不慣經春別，
Duy tri đáo hiểu đề.,惟知到曉啼。
"Châu bạc lung hàn nguyệt,",珠箔籠寒月，
Sa song bối hiểu đăng.,紗窗背曉燈。
"Dạ lai cân thượng lệ,",夜來巾上淚，
Nhất bán thị xuân băng.,一半是春冰。
"Quan san chinh thú viễn,",關山征戍遠，
Khuê các biệt ly nan.,閨閣別離難。
"Khổ chiến ưng tiều tuỵ,",苦戰應憔悴，
Hàn y bất yêu khoan.,寒衣不要寬。
"Tam nguyệt tuyết liên dạ,",三月雪連夜，
Vị ưng thương vật hoa.,未應傷物華。
"Chỉ duyến xuân dục tận,",只緣春欲盡，
Lưu trước bạn lê hoa.,留著伴梨花。
"Dữ hoan du trì thượng,",與歡遊池上，
Hà sinh mãn lục trì.,荷生滿綠池。
"Chu hoa tự hoan diện,",朱花似歡面，
Tố ngẫu tự hoan ky.,素藕似歡肌。
"Song phong cát y cửu,",雙峰褐衣久，
Nhất khánh bạch my trường.,一磬白眉長。
"Thuỳ thức dã nhân ý,",誰識野人意，
Đồ khan xuân thảo phương.,徒看春草芳。
"Thập niên ma nhất kiếm,",十年磨一劍，
Sương nhận vị tằng thí.,霜刃未曾試。
"Kim nhật bả tự quân,",今日把似君，
Thuỳ vi bất bình sự.,誰為不平事。
"Kiến giải trình kiến giải,",見解呈見解，
Tự niết mục tác quái.,自揘目作怪。
"Niết mục tác quái liễu,",揘目作怪了，
Minh minh thường tự tại.,明明常自在。
"Tạp anh phân dĩ tích,",雜英紛已積，
Hàm phương độc mộ xuân.,含芳獨暮春。
"Hoàn như cố viên thụ,",還如故園樹，
Hốt ức cố viên nhân.,忽憶故園人。
"Thiên lý bất vi viễn,",千里不為遠，
Thập niên quy vị trì.,十年歸未遲。
"Đồng tại càn khôn nội,",同在乾坤內，
Hà tu oán biệt ly.,何須怨別離。
"Liễn lộ giang phong ám,",輦路江楓暗，
Cung đình dã thảo xuân.,宮廷野草春。
"Thương tâm Dữu khai phủ,",傷心庾開府，
Lão tác bắc triều thần.,老作北朝臣。
"Nhật ẩm kim tiết tuyền,",日飲金屑泉，
Thiểu đương thiên dư tuế.,少當千餘歲。
"Thuý phụng tường văn ly,",翠鳳翔文螭，
Vũ tiết triều ngọc đế.,羽節朝玉帝。
"Oanh đình đạm bất lưu,",縈渟澹不流，
Kim bích như khả thập.,金碧如可拾。
"Nghinh thần hàm tố hoa,",迎晨含素華，
Độc vãng sự triêu cấp.,獨往事朝汲。
"Vạn lý trường thành hoại,",萬里長城壞，
Hoang dinh dã thảo thu.,荒營野草秋。
"Mạt Lăng đa sĩ nữ,",秣陵多士女，
Độc xướng “Bạch phù cưu”.,獨唱白符鳩。
"Giang thuỷ tam thiên lý,",江水三千里，
Gia thư thập ngũ hàng.,家書十五行。
"Hàng hàng vô biệt ngữ,",行行無別語，
Chỉ đạo tảo hoàn hương.,只道早還鄉。
"Ngạn dữ ân đồng quảng,",岸與恩同廣，
Ba tương từ cộng thâm.,波將慈共深。
"Quyên quyên lao nhật dạ,",涓涓勞日夜，
Trường tự hạ lưu tâm.,長似下流心。
"Quái đắc bắc phong cấp,",怪得北風急，
Tiền đình như nguyệt huy.,前庭如月輝。
"Thiên nhân ninh hứa xảo,",天人寧許巧，
Tiễn thuỷ tác hoa phi.,剪水作花飛。
"Cựu sơn chư ẩn luân,",舊山諸隱淪，
Thân tại khổ vô thân.,身在苦無身。
"Mạc toả bạch vân lộ,",莫鎖白雲路，
Bạch vân đa ngộ nhân.,白雲多誤人。
"Mân kiệu thất thiên lý,",閩嶠七千里，
Phong yên thập nhị thu.,烽煙十二秋。
"Bất tri minh kính lý,",不知明鏡裡，
Dã hữu tuyết doanh đầu.,也有雪盈頭。
"Tằng hướng Tiền Đường trụ,",曾向錢塘住，
Văn quyên ức Thục hương.,聞鵑憶蜀鄉。
"Bất tri kim dạ mộng,",不知今夜夢，
"Đáo Thục, đáo Tiền Đường?",到蜀到錢塘？
"Hoàng kim vô túc sắc,",黃金無足色，
Bạch bích hữu vi hà.,白璧有微瑕。
"Cầu nhân bất cầu bị,",求人不求備，
Thiếp nguyện lão quân gia.,妾愿老君家。
"Tiền hữu dung ám quân,",前有庸暗君，
Hôn Đức cập Linh Đức.,昏德及靈德。
"Hà bất tảo an bài,",何不早安排，
Đồ sử lao nhân lực.,徒使勞人力。
"Thí thuyết đồ trung cảnh,",試說途中景，
Phương tri biệt hậu tâm.,方知別後心。
"Hành nhân nhật mộ thiểu,",行人日暮少，
Phong tuyết loạn sơn thâm.,風雪亂山深。
"Ngã tế khứ trùng hồ,",我婿去重湖，
Lâm song khấp huyết thư.,臨窗泣血書。
"Ân cần bằng yến dực,",慇懃憑燕翼，
Ký dữ bạc tình phu.,寄與薄情夫。
"Tùng ám thuỷ quyên quyên,",松暗水涓涓，
Dạ lương nhân vị miên.,夜涼人未眠。
"Tây phong nguyệt do tại,",西峰月猶在，
Dao ức thảo đường tiền.,遙憶草堂前。
"Khách tâm thiên lý quyện,",客心千里倦，
Xuân sự nhất triêu quy.,春事一朝歸。
"Hoàn thương bắc viên lý,",還傷北園裏，
Trùng kiến lạc hoa phi.,重見落花飛。
"Mạch mạch quảng xuyên lưu,",脈脈廣川流，
Khu mã lịch trường châu.,驅馬歷長洲。
"Thước phi sơn nguyệt thự,",鵲飛山月曙，
Thuyền táo dã phong thu.,蟬噪野風秋。
"Tảo thu kinh lạc diệp,",早秋驚落葉，
Phiêu linh tự khách tâm.,飄零似客心。
"Phiên phi vị khẳng há,",翻飛未肯下，
Do ngôn tích cố lâm.,猶言惜故林。
"Đại đạo trực như phát,",大道直如髮，
Xuân nhật giai khí đa.,春日佳氣多。
"Ngũ Lăng quý công tử,",五陵貴公子，
Song song minh ngọc kha.,雙雙鳴玉珂。
Bạch ngọc thuỳ gia lang,白玉誰家郎，
Hồi xa độ Thiên Tân,回車渡天津。
Khán hoa đông mạch thượng,看花東陌上，
Kinh động Lạc Dương nhân.,驚動洛陽人。
"Tạc nhật hoa tốc tốc,",昨日花簌簌，
Kim nhật lạc như tảo.,今日落如掃。
"Phản oán thịnh khai thì,",反怨盛開時，
Bất cập vị khai hảo.,不及未開好。
"Kim Cốc viên trung liễu,",金谷園中柳，
Xuân lai tự vũ yêu.,春來似舞腰。
"Na kham hảo phong cảnh,",那堪好風景，
Độc thướng Lạc Dương kiều.,獨上洛陽橋。
"Bất hỉ Tần Hoài thuỷ,",不喜秦淮水，
Sinh tăng giang thượng thuyền.,生憎江上船。
"Tải nhi phu tế khứ,",載兒夫婿去，
Kinh tuế hựu kinh niên.,經歲又經年。
"Mạc tác thương nhân phụ,",莫作商人婦，
Kim thoa đương bốc tiền.,金釵當卜錢。
"Triêu triêu giang khẩu vọng,",朝朝江口望，
Thác nhận kỷ nhân thuyền.,錯認幾人船。
"Na niên ly biệt nhật,",那年離別日，
Chỉ đạo trụ Đồng Lư.,只道住桐廬。
"Đồng Lư nhân bất kiến,",桐廬人不見，
Kim đắc Quảng Châu thư.,今得廣州書。
"Lạc Dương phỏng tài tử,",洛陽訪才子，
Giang Lĩnh tác lưu nhân.,江嶺作流人。
"Văn thuyết mai hoa tảo,",聞說梅花早，
Hà như thử địa xuân?,何如此地春？
"Tương tống lâm cao đài,",相送臨高臺，
Xuyên nguyên diểu hà cực.,川原杳何極。
"Nhật mộ phi điểu hoàn,",日暮飛鳥還，
Hành nhân khứ bất tức.,行人去不息。
"Sinh tại dương gian hữu tán trường,",生在陽間有散場，
Tử quy địa phủ dã hà phương?,死歸地府也何妨。
"Dương gian địa phủ câu tương tự,",陽間地府俱相似，
Chỉ đáng phiêu lưu tại dị hương.,只當漂流在異鄉。
"Tính tích đam u tĩnh,",性癖耽幽靜，
Nhàn hiên cận bệ la.,閑軒近薜蘿。
"Phong ba vãng lai lộ,",風波往來路，
Tình quyển lục âm đa.,晴卷綠陰多。
"Hữu ý liên diệp gian,",有意蓮葉間，
Miết nhiên há cao thụ.,瞥然下高樹。
"Phách ba đắc tiềm ngư,",擘波得潛魚，
Nhất điểm thuý quang khứ.,一點翠光去。
"Phiến hà chiếu tiên tỉnh,",片霞照仙井，
Tuyền để đào hoa hồng.,泉底桃花紅。
"Na tri u thạch hạ,",那知幽石下，
Bất dữ Vũ Lăng thông.,不與武陵通。
"Phương bình hoạ xuân thảo,",芳屏畫春草，
Tiên trữ chức triêu hà.,仙杼織朝霞。
"Hà như sơn thuỷ lộ,",何如山水路，
Đối diện tức phi hoa.,對面即飛花。
"Đà cổ tam thanh tất,",鼍鼔三聲畢，
Tây sơn nhật hựu tà.,西山日又斜。
"Hoàng tuyền vô khách xá,",黄泉無客舍，
Kim dạ túc thuỳ gia.,今夜宿誰家。
"Nhai cổ xâm nhân cấp,",街鼓侵人急，
Tây khuynh nhật dục tà.,西傾日欲斜。
"Hoàng tuyền vô lữ điếm,",黃泉無旅店，
Kim dạ túc thuỳ gia?,今夜宿誰家？
"Hạo khí hoàn thái hư,",浩氣還太虛，
Đan tâm chiếu vạn cổ.,丹心照萬古。
"Sinh tiền vị liễu sự,",生前未了事，
Lưu dữ hậu nhân bổ!,留與後人補！
"Thiên vương tự thánh minh,",天王自圣明，
Chế độ cao thiên cổ.,制度高千古。
"Bình sinh vị báo ân,",平生未报恩，
Lưu tác trung hồn bổ!,留作忠魂补！
"Khinh chu nghinh thượng khách,",輕舟迎上客，
Du du hồ thượng lai.,悠悠湖上來。
"Đương hiên đối tôn tửu,",當軒對樽酒，
Tứ diện phù dung khai.,四面芙蓉開。
"Đương hiên di hoảng dạng,",當軒彌滉漾，
Cô nguyệt chính bùi hồi.,孤月正裴回。
"Cốc khẩu viên thanh phát,",谷口猿聲髮，
Phong truyền nhập hộ lai.,風傳入戶來。
"Tuế khứ hồng nhan tận,",歲去紅顏盡，
Thu lai bạch phát tân.,秋來白髮新。
"Kim triêu khai kính hạp,",今朝開鏡匣，
Nghi thị biệt phùng nhân.,疑是別逢人。
"Sơ tùng nghi nguyệt bạch,",疎松冝月白，
U giáp túc phong thanh.,幽峽足風淸。
"Tiếu ngạo tung du hý,",笑傲縱遊戱，
Cao đê tuỳ xứ bình.,高低隨處平。
"Thiên hạ thương tâm xứ,",天下傷心處，
Lao Lao tống khách đình.,勞勞送客亭。
"Xuân phong tri biệt khổ,",春風知別苦，
Bất khiển liễu điều thanh.,不遣柳條青。
"Minh triêu du thượng uyển,",明朝遊上苑，
Hoả cấp báo xuân tri.,火急報春知。
"Hoa tu liên dạ phát,",花須連夜發，
Mạc đãi hiểu phong xuy.,莫待曉風吹。
"Vạn sự tiêu thân ngoại,",萬事銷身外，
Sinh nhai tại kính trung.,生涯在鏡中。
"Duy tương mãn mấn tuyết,",唯將滿鬢雪，
Minh nhật đối thu phong.,明日對秋風。
"Nhất thuỷ trung phù địa,",一水中浮地，
Trường lưu đảo tải thiên.,長流倒載天。
"Ngư chu xuân tống khách,",漁舟春送客，
Hồi trạo túc hoa biên.,迴棹宿花邊。
"Lai vô xa mã tích,",來無車馬跡，
Khứ dữ lộ âu quần.,去與鷺鷗群。
"Cửu hữu vong cơ hứng,",久有忘機興，
Ngư ông khẳng bán phân.,漁翁肯半分。
"Hồng nhan xứng tuyệt đại,",紅顏稱絕代，
Dục tịnh chân vô lữ.,欲并真無侶。
"Độc hữu kính trung nhân,",獨有鏡中人，
Do lai tự tương hứa.,由來自相許。
"Phân hàng tiếp ỷ thụ,",分行接綺樹，
Đảo ảnh nhập thanh y.,倒影入清漪，
"Bất học ngự câu thượng,",不學御溝上，
Xuân phong thương biệt ly.,春風傷別離。
"Ánh trì đồng nhất sắc,",映池同一色，
Trục xuy tán như ti.,逐吹散如絲。
"Kết âm ký đắc địa,",結陰既得地，
Hà tạ Đào gia thì.,何謝陶家時。
"Vô phong tài đáo địa,",無風才到地，
Hữu phong hoàn mãn không.,有風還滿空。
"Duyên cừ thiên tự tuyết,",緣渠偏似雪，
Mạc cận mấn mao sinh.,莫近鬢毛生。
"Liễu sắc xâm y lục,",柳色侵衣綠，
Đào hoa ánh tửu hồng.,桃花映酒紅。
"Trường An du dã tử,",長安遊冶子，
Nhật nhật tuý xuân phong.,日日醉春風。
"Diệu vũ Hán cung nhân,",妙舞漢宮人，
Hương hồn hoá kỷ xuân.,香魂化幾春。
"Kiều phi bàng dương liễu,",嬌飛傍楊柳，
Do tự học yêu thân.,猶似學腰身。
"Vấn xuân tòng thử khứ,",問春從此去，
Kỷ nhật đáo Tần Nguyên?,幾日到秦原？
"Bằng ký hoàn hương mộng,",憑寄還鄉夢，
Ân cần nhập cố viên.,殷勤入故園。
"Đông khứ canh trù tận,",冬去更籌盡，
Xuân tuỳ Đẩu bính hồi.,春隨斗柄回。
"Hàn huyên nhất dạ cách,",寒暄一夜隔，
Dung mấn lưỡng niên thôi.,容鬢兩年催。
"Thập niên tằng nhất biệt,",十年曾一別，
Chinh lộ thử tương phùng.,征路此相逢。
"Mã thủ hướng hà xứ,",馬首向何處，
Tịch dương thiên vạn phong.,夕陽千萬峰。
"Lại thanh huyên cực phố,",瀨聲喧極浦，
Duyên thiệp hướng nam tân.,沿涉向南津。
"Phiếm phiếm âu phù độ,",泛泛鷗鳧渡，
Thì thì dục cận nhân.,時時欲近人。
"Không sơn bất kiến nhân,",空山不見人，
Đãn văn nhân ngữ hưởng.,但聞人語響。
"Phản cảnh nhập thâm lâm,",返景入深林，
Phục chiếu thanh đài thượng.,復照青苔上。
"Nhật tịch kiến hàn sơn,",日夕見寒山，
Tiện vi độc vãng khách.,便為獨往客。
"Bất tri thâm lâm sự,",不知深林事，
Đãn hữu quân gia tích.,但有麏麚蹟。
"Tế vũ quá giang đầu,",細雨過江頭，
Cô bồng dạ vị hưu.,孤篷夜未休。
"Quy tâm dữ yên lãng,",歸心與烟浪，
Tương trục há Dương Châu.,相逐下揚州。
"Bách quả hữu long nhãn,",百果有龍眼，
Như nhân kiến Tử Đô.,如人見子都。
"Bất ưng duyên hậu thục,",不應緣後熟，
Hoán tác lệ chi nô.,喚作荔枝奴。
"Tạc nhật đông lâu tuý,",昨日東樓醉，
Hoàn ưng đảo tiếp ly.,還應倒接蘺。
"A thuỳ phù thượng mã,",阿誰扶上馬，
Bất tỉnh hạ lâu thì.,不省下樓時。
"Lục thuỷ minh thu nguyệt,",淥水明秋月，
Nam hồ thái bạch tần.,南湖採白蘋。
"Hà hoa kiều dục ngữ,",荷花嬌欲語，
Sầu sát đãng chu nhân.,愁殺蕩舟人。
"Triêu vi canh chủng nhân,",朝為耕種人，
Mộ vi đao thương quỷ.,暮為刀槍鬼。
"Tương khán phụ tử huyết,",相看父子血，
Cộng nhiễm thành hào thuỷ.,共染城壕水。
"Ngọc tiết tuỳ đông các,",玉節隨東閣，
Kim khuê biệt cựu liêu.,金閨別舊僚。
"Nhược vi hoa mãn tự,",若為花滿寺，
Dược mã thướng hà kiều.,躍馬上河橋。
"Trú mã dục phân khâm,",駐馬欲分襟，
Thanh hàn ngự câu thượng.,清寒御溝上。
"Tiền sơn cảnh khí giai,",前山景氣佳，
Độc vãng hoàn trù trướng.,獨往還惆悵。
"Trú mã dục phân khâm,",駐馬欲分襟，
Thanh hàn ngự câu thượng.,清寒禦溝上。
"Tiền sơn cảnh khí giai,",前山景氣佳，
Độc vãng hoàn trù trướng.,獨往還惆悵。
"Quy sơn thâm thiển khứ,",歸山深淺去，
Tu tận khâu hác mỹ.,須盡丘壑美。
"Mạc học Vũ Lăng nhân,",莫學武陵人，
Tạm du Đào Nguyên lý.,暫遊桃源裏。
"Nhất khứ nhất vạn lý,",一去一萬里，
Thiên tri thiên bất hoàn.,千知千不還。
"Nhai Châu hà xứ tại,",崖州何處在，
Sinh độ Quỷ Môn quan.,生度鬼門關。
"Tự ngọc lai đầu ngục,",似玉來投獄，
Phao gia khứ tựu gia.,拋家去就枷。
"Khả liên lưỡng phiến mộc,",可忴兩片木，
